Data,Loja,Real,Previsto
2017-07-31,3,248786.0,250074.67
2017-08-07,3,253720.99999999997,273836.94
2017-08-14,3,219823.0,253306.62
2016-03-28,8,135708.0,147439.19
2016-04-04,8,167432.0,134141.97
2016-04-11,8,155861.0,149611.83
2016-04-18,8,183819.0,165173.2
2016-04-25,8,200722.99999999997,169064.95
2016-05-02,8,163240.0,177630.4
2016-05-09,8,154812.0,165907.06
2016-05-16,8,154771.0,137122.5
2016-05-23,8,154575.0,134841.62
2016-05-30,8,146174.00000000003,149157.36
2016-06-06,8,164794.0,150805.14
2016-06-13,8,146804.0,140908.58
2016-06-20,8,151034.0,157284.38
2016-06-27,8,144864.0,155808.44
2016-07-04,8,152894.0,129375.984
2016-07-11,8,148939.0,147561.44
2016-07-18,8,144315.0,149383.17
2016-07-25,8,141122.0,139536.64
2016-08-01,8,141684.0,135619.73
2016-08-08,8,147404.0,146772.14
2016-08-15,8,130399.0,141459.75
2016-08-22,8,146086.0,134239.86
2016-08-29,8,140197.0,137685.86
2016-09-05,8,163995.0,144361.34
2016-09-12,8,155007.0,159308.6
2016-09-19,8,151930.0,151867.8
2016-09-26,8,148198.0,144759.23
2016-10-03,8,168629.0,143220.33
2016-10-10,8,162838.0,160660.05
2016-10-17,8,155088.0,155811.03
2016-10-24,8,153497.0,150531.5
2016-10-31,8,145196.0,139555.66
2016-11-07,8,157481.0,150968.16
2016-11-14,8,167962.0,151322.06
2016-11-21,8,167738.0,157622.34
2016-11-28,8,161550.0,159557.86
2016-12-05,8,176457.0,160454.73
2016-12-12,8,173150.0,161019.5
2016-12-19,8,194464.0,165482.31
2016-12-26,8,184432.0,175925.02
2017-01-02,8,163621.0,164290.88
2017-01-09,8,189305.0,154484.22
2017-01-16,8,175399.0,168262.52
2017-01-23,8,171857.0,165846.8
2017-01-30,8,156622.0,159413.47
2017-02-06,8,170041.0,142503.64
2017-02-13,8,166340.99999999997,153730.14
2017-02-20,8,160536.0,172442.4
2017-02-27,8,148635.0,149280.28
2017-03-06,8,182158.0,132261.38
2017-03-13,8,169100.0,175273.27
2017-03-20,8,171453.0,167392.27
2017-03-27,8,163213.0,160234.22
2017-04-03,8,173655.0,143228.56
2017-04-10,8,162405.0,167215.61
2017-04-17,8,153247.0,160301.44
2017-04-24,8,162719.0,140240.89
2017-05-01,8,163188.0,144627.94
2017-05-08,8,170178.0,169116.17
2017-05-15,8,155372.0,160521.84
2017-05-22,8,166105.0,148519.12
2017-05-29,8,149649.0,151953.53
2017-06-05,8,173547.0,152884.2
2017-06-12,8,160971.0,159007.08
2017-06-19,8,164853.0,153025.69
2017-06-26,8,156093.0,157954.2
2017-07-03,8,161025.0,148875.72
2017-07-10,8,159076.0,155238.19
2017-07-17,8,151869.0,151583.3
2017-07-24,8,152165.0,148844.5
2017-07-31,8,146763.0,139451.02
2017-08-07,8,154441.0,150940.66
2017-08-14,8,131721.0,147286.94
2016-03-28,44,267624.0,307486.6
2016-04-04,44,333215.0,278281.4
2016-04-11,44,304021.0,310689.0
2016-04-18,44,356059.0,313915.25
2016-04-25,44,394843.0,316517.8
2016-05-02,44,331018.0,313437.84
2016-05-09,44,301280.0,326266.03
2016-05-16,44,301315.0,301938.62
2016-05-23,44,293475.0,272282.9
2016-05-30,44,289740.0,285843.38
2016-06-06,44,331627.0,298443.38
2016-06-13,44,277570.0,289456.47
2016-06-20,44,286445.0,301939.94
2016-06-27,44,275343.0,320403.06
2016-07-04,44,306495.0,294661.47
2016-07-11,44,283422.0,310403.6
2016-07-18,44,286412.0,300488.2
2016-07-25,44,263782.0,288761.72
2016-08-01,44,283744.0,282233.94
2016-08-08,44,286485.0,308721.25
2016-08-15,44,258682.0,295025.25
2016-08-22,44,296561.0,281470.28
2016-08-29,44,282831.0,297158.38
2016-09-05,44,328398.0,303494.6
2016-09-12,44,306711.0,322015.34
2016-09-19,44,300154.0,302581.62
2016-09-26,44,293264.0,296207.56
2016-10-03,44,354380.0,301376.7
2016-10-10,44,322360.0,321560.4
2016-10-17,44,314364.0,304651.22
2016-10-24,44,296883.0,306514.3
2016-10-31,44,295264.0,286813.34
2016-11-07,44,375544.0,304658.34
2016-11-14,44,361907.0,325970.84
2016-11-21,44,341380.0,298668.44
2016-11-28,44,335161.0,310826.38
2016-12-05,44,351312.0,317770.66
2016-12-12,44,372230.0,319337.44
2016-12-19,44,392902.0,325094.62
2016-12-26,44,357800.0,294657.72
2017-01-02,44,325504.0,296081.7
2017-01-09,44,393046.0,314226.16
2017-01-16,44,354777.00000000006,323355.75
2017-01-23,44,341567.0,304700.1
2017-01-30,44,315835.0,304574.84
2017-02-06,44,356713.0,284479.7
2017-02-13,44,334093.0,323003.16
2017-02-20,44,299212.0,328044.47
2017-02-27,44,290563.0,291796.34
2017-03-06,44,375199.0,282621.56
2017-03-13,44,320323.0,349324.38
2017-03-20,44,345039.0,315947.0
2017-03-27,44,329520.0,312171.1
2017-04-03,44,325057.0,296054.7
2017-04-10,44,290956.0,331769.84
2017-04-17,44,299600.0,305770.28
2017-04-24,44,306266.0,277935.38
2017-05-01,44,341818.0,297900.4
2017-05-08,44,331236.0,341311.5
2017-05-15,44,299697.0,304276.06
2017-05-22,44,325332.0,308276.53
2017-05-29,44,311890.0,316744.78
2017-06-05,44,350414.0,310263.84
2017-06-12,44,326142.0,315667.78
2017-06-19,44,317278.0,297277.22
2017-06-26,44,302052.0,304225.25
2017-07-03,44,342742.0,308845.72
2017-07-10,44,320355.0,316692.75
2017-07-17,44,316754.0,304953.12
2017-07-24,44,313249.0,305549.9
2017-07-31,44,312571.0,298806.7
2017-08-07,44,313873.0,317849.34
2017-08-14,44,267155.0,313007.38
2016-03-28,45,246774.0,253693.72
2016-04-04,45,299835.0,264340.7
2016-04-11,45,267574.0,281023.16
2016-04-18,45,324611.0,289951.03
2016-04-25,45,340329.0,290868.62
2016-05-02,45,289615.0,321083.88
2016-05-09,45,264745.0,298329.03
2016-05-16,45,258240.99999999997,240592.0
2016-05-23,45,254074.0,235584.14
2016-05-30,45,262645.0,253525.84
2016-06-06,45,298651.0,276611.62
2016-06-13,45,244467.0,271836.47
2016-06-20,45,255851.99999999997,291239.97
2016-06-27,45,240862.0,267816.97
2016-07-04,45,276780.0,246904.44
2016-07-11,45,262718.0,266377.72
2016-07-18,45,240594.0,272824.22
2016-07-25,45,248391.0,253297.08
2016-08-01,45,260075.0,267417.0
2016-08-08,45,260194.0,281094.62
2016-08-15,45,237986.0,255325.27
2016-08-22,45,259785.0,257437.1
2016-08-29,45,245338.0,260711.22
2016-09-05,45,293933.0,279634.62
2016-09-12,45,284593.0,277947.12
2016-09-19,45,255576.0,281955.7
2016-09-26,45,251763.0,270301.7
2016-10-03,45,294162.0,264669.8
2016-10-10,45,276610.0,278628.97
2016-10-17,45,265329.0,278565.8
2016-10-24,45,259382.00000000003,271955.62
2016-10-31,45,250587.0,263919.6
2016-11-07,45,351381.0,281736.34
2016-11-14,45,294320.0,305538.25
2016-11-21,45,291131.0,293208.03
2016-11-28,45,282191.0,281240.4
2016-12-05,45,314584.0,292644.97
2016-12-12,45,324640.0,280675.72
2016-12-19,45,361321.0,300574.0
2016-12-26,45,354579.0,305465.8
2017-01-02,45,320943.0,322137.44
2017-01-09,45,369247.0,322914.62
2017-01-16,45,302499.0,291217.62
2017-01-23,45,301312.0,275048.34
2017-01-30,45,272469.0,260198.16
2017-02-06,45,321076.0,271735.06
2017-02-13,45,290640.0,292417.3
2017-02-20,45,271156.0,300783.25
2017-02-27,45,274045.0,264276.3
2017-03-06,45,364491.0,267966.3
2017-03-13,45,299003.0,327659.84
2017-03-20,45,312341.0,291325.75
2017-03-27,45,301824.0,283864.2
2017-04-03,45,281581.0,285755.44
2017-04-10,45,312838.0,285069.66
2017-04-17,45,282796.0,279268.25
2017-04-24,45,288804.0,268922.84
2017-05-01,45,309319.0,287567.9
2017-05-08,45,307800.0,318088.12
2017-05-15,45,272909.0,280956.56
2017-05-22,45,298098.0,285534.25
2017-05-29,45,283164.0,276186.97
2017-06-05,45,332797.0,281983.16
2017-06-12,45,297525.0,310371.5
2017-06-19,45,286501.0,287773.44
2017-06-26,45,283751.0,281371.53
2017-07-03,45,315737.0,288564.2
2017-07-10,45,296576.0,290460.1
2017-07-17,45,275217.0,285298.1
2017-07-24,45,285428.0,278144.62
2017-07-31,45,287034.0,278025.25
2017-08-07,45,301852.0,300879.53
2017-08-14,45,255957.0,281258.25
2016-03-28,46,171271.0,182117.86
2016-04-04,46,226936.99999999997,200355.27
2016-04-11,46,193914.0,205183.06
2016-04-18,46,195263.0,205902.3
2016-04-25,46,229607.0,190128.69
2016-05-02,46,208225.0,233489.92
2016-05-09,46,188410.00000000003,220988.36
2016-05-16,46,176745.0,169933.7
2016-05-23,46,178008.0,184940.08
2016-05-30,46,184115.00000000003,190112.05
2016-06-06,46,216615.0,206086.81
2016-06-13,46,160908.0,194901.4
2016-06-20,46,166908.0,192513.42
2016-06-27,46,165843.0,188757.64
2016-07-04,46,198486.0,186733.89
2016-07-11,46,184590.00000000003,186831.8
2016-07-18,46,159878.0,188579.69
2016-07-25,46,164534.0,174915.92
2016-08-01,46,187755.0,191378.97
2016-08-08,46,191315.0,209088.9
2016-08-15,46,163979.0,172864.08
2016-08-22,46,173759.0,178341.56
2016-08-29,46,165701.0,187633.67
2016-09-05,46,222489.0,202650.16
2016-09-12,46,200505.0,197898.11
2016-09-19,46,179946.0,198991.1
2016-09-26,46,179286.0,191602.77
2016-10-03,46,217994.0,204834.64
2016-10-10,46,199859.0,208368.7
2016-10-17,46,175498.0,188553.06
2016-10-24,46,181934.0,181257.64
2016-10-31,46,177576.0,195552.3
2016-11-07,46,276499.0,215188.17
2016-11-14,46,221699.00000000003,222739.25
2016-11-21,46,228044.0,220379.45
2016-11-28,46,217501.0,218563.72
2016-12-05,46,241188.99999999997,231240.58
2016-12-12,46,237299.0,192912.77
2016-12-19,46,246838.0,198967.95
2016-12-26,46,284222.0,220614.81
2017-01-02,46,265532.0,255003.36
2017-01-09,46,268008.0,255290.08
2017-01-16,46,216180.99999999997,211914.42
2017-01-23,46,214006.0,202034.16
2017-01-30,46,195730.0,190138.72
2017-02-06,46,243266.99999999997,197109.16
2017-02-13,46,207353.00000000003,210037.67
2017-02-20,46,188919.0,212210.45
2017-02-27,46,205790.0,192281.53
2017-03-06,46,283405.0,205922.4
2017-03-13,46,224032.0,244976.64
2017-03-20,46,243215.0,206511.84
2017-03-27,46,228555.99999999997,217672.19
2017-04-03,46,247443.0,225162.34
2017-04-10,46,224650.0,219220.69
2017-04-17,46,208407.00000000003,195325.89
2017-04-24,46,209288.0,190828.73
2017-05-01,46,244082.0,217938.55
2017-05-08,46,240224.0,242563.4
2017-05-15,46,197458.0,212951.62
2017-05-22,46,220785.0,205469.44
2017-05-29,46,219127.0,211872.88
2017-06-05,46,267261.0,223749.33
2017-06-12,46,235123.0,220847.89
2017-06-19,46,212270.99999999997,222090.03
2017-06-26,46,211520.99999999997,211315.25
2017-07-03,46,235139.0,220743.3
2017-07-10,46,220034.00000000003,210730.94
2017-07-17,46,197269.00000000003,199400.95
2017-07-24,46,209958.0,198656.44
2017-07-31,46,217127.0,212449.75
2017-08-07,46,224597.0,231105.78
2017-08-14,46,179334.0,204830.44
2016-03-28,47,230424.0,222049.5
2016-04-04,47,291811.0,236396.39
2016-04-11,47,259335.0,250715.58
2016-04-18,47,262379.0,274280.88
2016-04-25,47,274210.0,237262.8
2016-05-02,47,258076.0,267608.62
2016-05-09,47,243520.0,267768.2
2016-05-16,47,236311.0,211189.53
2016-05-23,47,232443.00000000003,222822.83
2016-05-30,47,236314.00000000003,223523.02
2016-06-06,47,272940.0,256764.66
2016-06-13,47,219170.0,238090.83
2016-06-20,47,230054.00000000003,235245.38
2016-06-27,47,232486.0,225053.83
2016-07-04,47,249713.99999999997,225585.36
2016-07-11,47,229605.0,229559.58
2016-07-18,47,215512.0,227259.56
2016-07-25,47,219196.0,206316.58
2016-08-01,47,232653.0,225606.23
2016-08-08,47,236927.99999999997,241510.19
2016-08-15,47,211381.0,206466.8
2016-08-22,47,233923.0,218062.75
2016-08-29,47,218286.0,227068.14
2016-09-05,47,279730.0,233246.89
2016-09-12,47,261002.0,242019.42
2016-09-19,47,240330.0,254729.53
2016-09-26,47,243117.00000000003,233731.92
2016-10-03,47,286209.0,245678.23
2016-10-10,47,264727.0,260708.0
2016-10-17,47,245545.99999999997,249681.67
2016-10-24,47,239897.99999999997,236870.56
2016-10-31,47,240051.0,227842.6
2016-11-07,47,333793.0,262377.9
2016-11-14,47,284299.0,282941.3
2016-11-21,47,279141.0,273525.56
2016-11-28,47,265657.0,261428.38
2016-12-05,47,300263.0,283242.06
2016-12-12,47,298066.0,258013.6
2016-12-19,47,311153.0,271129.03
2016-12-26,47,309540.0,265558.34
2017-01-02,47,291438.0,296228.66
2017-01-09,47,337467.0,317484.06
2017-01-16,47,296385.0,275221.5
2017-01-23,47,291269.0,276688.53
2017-01-30,47,260022.0,253823.31
2017-02-06,47,295144.0,262692.2
2017-02-13,47,268818.0,256759.95
2017-02-20,47,256858.0,268996.7
2017-02-27,47,253294.99999999997,231355.73
2017-03-06,47,336589.0,240247.62
2017-03-13,47,289428.0,316985.62
2017-03-20,47,298041.0,276220.8
2017-03-27,47,286072.0,261515.97
2017-04-03,47,308785.0,264550.44
2017-04-10,47,286437.0,293222.3
2017-04-17,47,267602.0,260223.8
2017-04-24,47,267695.0,229769.31
2017-05-01,47,297146.0,253914.61
2017-05-08,47,296729.0,307202.2
2017-05-15,47,249437.0,258699.89
2017-05-22,47,274188.0,245949.94
2017-05-29,47,257099.00000000003,246813.75
2017-06-05,47,313224.0,264503.97
2017-06-12,47,282453.0,264786.78
2017-06-19,47,268943.0,267000.94
2017-06-26,47,264002.0,250769.47
2017-07-03,47,287838.0,273673.5
2017-07-10,47,272717.0,258499.56
2017-07-17,47,255439.99999999997,241798.83
2017-07-24,47,266415.0,245965.22
2017-07-31,47,262988.0,246164.27
2017-08-07,47,282553.0,280261.72
2017-08-14,47,229081.0,247946.45
2016-03-28,48,147386.0,146076.89
2016-04-04,48,211121.0,173352.62
2016-04-11,48,173935.0,183586.89
2016-04-18,48,163379.0,168797.7
2016-04-25,48,180862.0,157632.2
2016-05-02,48,186341.00000000003,196441.88
2016-05-09,48,173060.0,195588.56
2016-05-16,48,156668.0,147658.17
2016-05-23,48,148062.0,153289.0
2016-05-30,48,166647.0,164874.92
2016-06-06,48,202828.0,191144.86
2016-06-13,48,139685.0,176731.52
2016-06-20,48,141453.0,155723.88
2016-06-27,48,141380.0,153774.27
2016-07-04,48,181430.0,174565.03
2016-07-11,48,158506.0,165621.2
2016-07-18,48,138400.0,153727.8
2016-07-25,48,142313.0,135766.02
2016-08-01,48,162675.0,174469.31
2016-08-08,48,171848.0,186952.83
2016-08-15,48,139183.0,146911.47
2016-08-22,48,144826.0,144628.89
2016-08-29,48,139026.0,156819.7
2016-09-05,48,199964.99999999997,179387.03
2016-09-12,48,173257.0,163618.45
2016-09-19,48,147948.0,167770.2
2016-09-26,48,149233.0,158160.28
2016-10-03,48,198599.0,174056.12
2016-10-10,48,178519.0,182834.62
2016-10-17,48,146914.0,156544.19
2016-10-24,48,151203.0,146633.83
2016-10-31,48,145792.0,163788.4
2016-11-07,48,234357.0,194144.9
2016-11-14,48,172118.0,174830.02
2016-11-21,48,166853.0,174540.16
2016-11-28,48,173189.0,173296.72
2016-12-05,48,206281.00000000003,205598.86
2016-12-12,48,201978.0,164074.94
2016-12-19,48,201696.0,165341.86
2016-12-26,48,247326.99999999997,199529.08
2017-01-02,48,227641.0,225813.55
2017-01-09,48,231593.00000000003,213488.98
2017-01-16,48,188996.00000000003,172808.73
2017-01-23,48,181659.0,159577.28
2017-01-30,48,163553.0,157482.5
2017-02-06,48,218825.0,157031.84
2017-02-13,48,178237.0,195979.6
2017-02-20,48,154725.0,182578.5
2017-02-27,48,169177.0,158602.61
2017-03-06,48,237843.0,186426.58
2017-03-13,48,181920.00000000003,214289.83
2017-03-20,48,192739.0,174922.36
2017-03-27,48,192241.0,183539.39
2017-04-03,48,217038.0,192464.53
2017-04-10,48,193280.0,199010.84
2017-04-17,48,171715.0,162665.11
2017-04-24,48,169033.0,164591.33
2017-05-01,48,206485.0,178270.84
2017-05-08,48,197657.0,212796.92
2017-05-15,48,159914.0,182800.66
2017-05-22,48,171362.0,163054.9
2017-05-29,48,173551.0,180592.12
2017-06-05,48,217186.0,192761.6
2017-06-12,48,179058.0,182622.0
2017-06-19,48,160970.0,176242.6
2017-06-26,48,163458.0,170133.62
2017-07-03,48,197687.0,189388.69
2017-07-10,48,183271.0,177904.38
2017-07-17,48,162223.0,170427.05
2017-07-24,48,175643.0,159828.34
2017-07-31,48,183954.0,185910.78
2017-08-07,48,204163.0,200020.62
2017-08-14,48,153520.0,173465.56
2016-03-28,49,214514.0,230513.86
2016-04-04,49,260143.0,218473.86
2016-04-11,49,231772.0,250516.03
2016-04-18,49,267077.0,261652.52
2016-04-25,49,269881.0,253163.31
2016-05-02,49,243570.0,270743.88
2016-05-09,49,241687.0,267365.78
2016-05-16,49,232559.0,239863.94
2016-05-23,49,221447.0,223570.73
2016-05-30,49,234561.0,229079.48
2016-06-06,49,249860.0,247463.11
2016-06-13,49,216302.0,242552.5
2016-06-20,49,227923.0,248431.31
2016-06-27,49,219715.0,233129.95
2016-07-04,49,240475.0,223300.45
2016-07-11,49,221765.0,247262.17
2016-07-18,49,211635.0,232295.72
2016-07-25,49,204853.0,211998.52
2016-08-01,49,206511.0,221618.72
2016-08-08,49,213882.0,220865.56
2016-08-15,49,200695.0,215054.66
2016-08-22,49,219663.0,214927.56
2016-08-29,49,223761.0,223028.48
2016-09-05,49,269524.0,242786.69
2016-09-12,49,247793.0,264834.62
2016-09-19,49,241580.0,258757.16
2016-09-26,49,227227.0,239335.56
2016-10-03,49,269192.0,232830.31
2016-10-10,49,253730.0,261476.4
2016-10-17,49,242740.0,259893.45
2016-10-24,49,238806.0,243144.12
2016-10-31,49,227764.0,240779.55
2016-11-07,49,287924.0,250736.42
2016-11-14,49,265525.0,278459.7
2016-11-21,49,265509.0,271528.7
2016-11-28,49,267424.0,260308.97
2016-12-05,49,286627.0,281002.06
2016-12-12,49,290396.0,279563.94
2016-12-19,49,327081.0,292025.53
2016-12-26,49,300139.0,301960.22
2017-01-02,49,257377.0,296843.0
2017-01-09,49,314969.0,276378.28
2017-01-16,49,281660.0,282865.7
2017-01-23,49,271181.0,284917.4
2017-01-30,49,240497.0,266746.9
2017-02-06,49,271851.0,238489.05
2017-02-13,49,257935.0,263485.0
2017-02-20,49,244389.0,291728.84
2017-02-27,49,238197.0,235375.52
2017-03-06,49,301927.0,228885.97
2017-03-13,49,269767.0,314330.44
2017-03-20,49,276546.99999999994,286109.25
2017-03-27,49,262952.0,267120.44
2017-04-03,49,282249.0,252860.38
2017-04-10,49,257782.0,289217.38
2017-04-17,49,249383.99999999997,265377.66
2017-04-24,49,253397.0,232869.69
2017-05-01,49,259709.0,250454.25
2017-05-08,49,269558.0,283258.06
2017-05-15,49,253895.0,265779.22
2017-05-22,49,257704.0,260215.03
2017-05-29,49,243687.0,256258.83
2017-06-05,49,287513.0,259396.78
2017-06-12,49,261735.0,273165.38
2017-06-19,49,261809.0,270067.2
2017-06-26,49,245933.0,259372.69
2017-07-03,49,265712.0,252879.72
2017-07-10,49,257461.0,265603.12
2017-07-17,49,240608.0,263515.94
2017-07-24,49,229159.0,240620.6
2017-07-31,49,225910.0,229828.3
2017-08-07,49,243685.0,246122.4
2017-08-14,49,210582.0,243807.42
2016-03-28,50,119397.0,125884.79
2016-04-04,50,148303.0,128557.86
2016-04-11,50,132120.0,146387.84
2016-04-18,50,133446.0,146775.08
2016-04-25,50,143392.0,131549.31
2016-05-02,50,139630.0,143383.94
2016-05-09,50,132683.0,148581.9
2016-05-16,50,123997.0,134586.53
2016-05-23,50,123579.0,126920.3
2016-05-30,50,135775.0,130694.53
2016-06-06,50,153319.0,147158.31
2016-06-13,50,120080.0,147166.52
2016-06-20,50,123584.0,133048.25
2016-06-27,50,121758.0,131985.08
2016-07-04,50,135751.0,133728.86
2016-07-11,50,125905.0,139232.94
2016-07-18,50,116020.0,131818.86
2016-07-25,50,119003.0,123349.38
2016-08-01,50,128220.0,132907.11
2016-08-08,50,134067.0,141210.62
2016-08-15,50,118670.0,131949.14
2016-08-22,50,125194.0,128423.9
2016-08-29,50,118287.0,130533.87
2016-09-05,50,146513.0,134543.06
2016-09-12,50,131490.0,142616.92
2016-09-19,50,124829.0,136826.2
2016-09-26,50,124917.0,129844.89
2016-10-03,50,147010.0,135163.4
2016-10-10,50,142721.0,147651.02
2016-10-17,50,126992.0,143897.81
2016-10-24,50,122675.0,132458.08
2016-10-31,50,123805.0,128129.805
2016-11-07,50,178447.0,139673.53
2016-11-14,50,147632.0,161156.06
2016-11-21,50,149269.0,150585.2
2016-11-28,50,148641.0,142553.36
2016-12-05,50,169985.0,150352.61
2016-12-12,50,155774.0,156123.95
2016-12-19,50,186152.0,151538.2
2016-12-26,50,203336.0,160817.22
2017-01-02,50,176037.0,165935.98
2017-01-09,50,172789.0,164150.72
2017-01-16,50,152215.0,146985.78
2017-01-23,50,148491.0,134316.97
2017-01-30,50,141433.0,136888.8
2017-02-06,50,157791.0,146506.12
2017-02-13,50,145279.0,147745.36
2017-02-20,50,135981.0,147696.12
2017-02-27,50,140721.0,139940.47
2017-03-06,50,180388.0,139403.11
2017-03-13,50,154850.0,164821.22
2017-03-20,50,161911.0,154156.72
2017-03-27,50,158410.0,151522.0
2017-04-03,50,165823.0,149138.94
2017-04-10,50,149847.0,156461.45
2017-04-17,50,144937.0,147939.03
2017-04-24,50,142974.0,137630.34
2017-05-01,50,159393.0,143407.67
2017-05-08,50,150175.0,161417.03
2017-05-15,50,138357.0,147716.78
2017-05-22,50,140596.0,141989.64
2017-05-29,50,153734.0,142666.78
2017-06-05,50,167552.0,154432.14
2017-06-12,50,148217.0,159142.22
2017-06-19,50,144488.0,147978.55
2017-06-26,50,141247.0,141731.14
2017-07-03,50,159881.0,146791.89
2017-07-10,50,153637.0,154477.45
2017-07-17,50,146265.0,151670.61
2017-07-24,50,150425.0,144333.2
2017-07-31,50,155623.0,149516.98
2017-08-07,50,156256.0,155955.92
2017-08-14,50,131881.0,151923.55
2016-03-28,51,135425.0,157282.19
2016-04-04,51,156328.0,145012.69
2016-04-11,51,144284.0,162118.45
2016-04-18,51,186036.0,164128.25
2016-04-25,51,202224.0,175060.69
2016-05-02,51,172123.0,188281.98
2016-05-09,51,171648.0,167745.42
2016-05-16,51,169387.0,157010.25
2016-05-23,51,163120.0,153963.98
2016-05-30,51,154716.0,169640.47
2016-06-06,51,172181.99999999997,165704.89
2016-06-13,51,158158.0,161229.0
2016-06-20,51,166952.0,187625.1
2016-06-27,51,161628.0,173959.31
2016-07-04,51,170804.0,153297.39
2016-07-11,51,162947.0,171274.23
2016-07-18,51,161378.0,170982.77
2016-07-25,51,143331.00000000003,157204.75
2016-08-01,51,166518.0,150820.19
2016-08-08,51,165533.0,174185.31
2016-08-15,51,154126.99999999997,170890.4
2016-08-22,51,169352.0,163852.58
2016-08-29,51,157614.0,166405.92
2016-09-05,51,165067.0,163473.4
2016-09-12,51,150748.0,173019.95
2016-09-19,51,159147.0,154760.2
2016-09-26,51,150801.99999999997,155658.14
2016-10-03,51,147441.0,173439.23
2016-10-10,51,150032.0,152986.7
2016-10-17,51,160635.0,157665.78
2016-10-24,51,149787.0,170648.28
2016-10-31,51,143806.0,159959.89
2016-11-07,51,153297.0,152741.5
2016-11-14,51,171615.0,155349.0
2016-11-21,51,162917.0,181449.61
2016-11-28,51,160928.0,169732.72
2016-12-05,51,172896.0,158213.08
2016-12-12,51,179281.0,170522.89
2016-12-19,51,199260.0,185557.33
2016-12-26,51,196859.0,185239.06
2017-01-02,51,171047.0,173001.28
2017-01-09,51,189316.0,163888.52
2017-01-16,51,171101.0,180751.94
2017-01-23,51,171404.0,162549.14
2017-01-30,51,162430.0,171523.53
2017-02-06,51,177844.0,164060.14
2017-02-13,51,158637.0,173484.12
2017-02-20,51,159984.0,178276.62
2017-02-27,51,145214.0,155138.81
2017-03-06,51,165152.0,145304.22
2017-03-13,51,159937.0,174780.3
2017-03-20,51,164912.0,166045.69
2017-03-27,51,158997.0,164467.8
2017-04-03,51,165402.0,162084.88
2017-04-10,51,147505.0,169965.14
2017-04-17,51,143721.0,154682.56
2017-04-24,51,163547.0,148389.0
2017-05-01,51,173613.0,165615.56
2017-05-08,51,173391.0,187055.78
2017-05-15,51,173540.0,175747.28
2017-05-22,51,171676.99999999997,165776.92
2017-05-29,51,161145.0,166167.95
2017-06-05,51,183305.0,168443.92
2017-06-12,51,170191.0,170446.17
2017-06-19,51,171667.0,170112.11
2017-06-26,51,165234.0,178900.78
2017-07-03,51,174493.0,167627.77
2017-07-10,51,171161.0,170800.92
2017-07-17,51,165856.0,179213.69
