Data,Loja,Real,Previsto
2017-04-24,8,162719.0,144173.6
2017-05-01,8,163188.0,144648.27
2017-05-08,8,170178.0,144902.94
2017-05-15,8,155372.0,143775.45
2017-05-22,8,166105.0,144396.88
2017-05-29,8,149649.0,143321.2
2017-06-05,8,173547.0,142797.2
2017-06-12,8,160971.0,142426.14
2017-06-19,8,164853.0,143722.38
2017-06-26,8,156093.0,144001.33
2017-07-03,8,161025.0,144117.83
2017-07-10,8,159076.0,142231.02
2017-07-17,8,151869.0,141775.17
2017-07-24,8,152165.0,142383.17
2017-07-31,8,146763.0,141818.5
2017-08-07,8,154441.0,141453.52
2017-08-14,8,131721.0,141028.88
2016-03-28,44,267624.0,290060.88
2016-04-04,44,333215.0,292204.2
2016-04-11,44,304021.0,294620.97
2016-04-18,44,356059.0,300054.56
2016-04-25,44,394843.0,301454.2
2016-05-02,44,331018.0,307202.16
2016-05-09,44,301280.0,293170.4
2016-05-16,44,301315.0,285874.34
2016-05-23,44,293475.0,288447.16
2016-05-30,44,289740.0,285061.44
2016-06-06,44,331627.0,289782.0
2016-06-13,44,277570.0,304519.75
2016-06-20,44,286445.0,305010.47
2016-06-27,44,275343.0,303328.12
2016-07-04,44,306495.0,296012.03
2016-07-11,44,283422.0,291554.2
2016-07-18,44,286412.0,291630.7
2016-07-25,44,263782.0,291998.6
2016-08-01,44,283744.0,290576.8
2016-08-08,44,286485.0,285406.34
2016-08-15,44,258682.0,286194.62
2016-08-22,44,296561.0,281697.9
2016-08-29,44,282831.0,286733.53
2016-09-05,44,328398.0,284873.44
2016-09-12,44,306711.0,288070.5
2016-09-19,44,300154.0,288937.1
2016-09-26,44,293264.0,283898.28
2016-10-03,44,354380.0,286183.2
2016-10-10,44,322360.0,292749.06
2016-10-17,44,314364.0,297143.12
2016-10-24,44,296883.0,297757.0
2016-10-31,44,295264.0,300102.28
2016-11-07,44,375544.0,292282.94
2016-11-14,44,361907.0,308872.56
2016-11-21,44,341380.0,304223.62
2016-11-28,44,335161.0,308409.53
2016-12-05,44,351312.0,307235.34
2016-12-12,44,372230.0,301875.38
2016-12-19,44,392902.0,305919.53
2016-12-26,44,357800.0,307608.66
2017-01-02,44,325504.0,314340.66
2017-01-09,44,393046.0,308214.3
2017-01-16,44,354777.00000000006,314771.66
2017-01-23,44,341567.0,314623.22
2017-01-30,44,315835.0,309027.22
2017-02-06,44,356713.0,315090.53
2017-02-13,44,334093.0,304918.72
2017-02-20,44,299212.0,309807.06
2017-02-27,44,290563.0,303804.4
2017-03-06,44,375199.0,308883.56
2017-03-13,44,320323.0,308596.78
2017-03-20,44,345039.0,307879.7
2017-03-27,44,329520.0,309303.62
2017-04-03,44,325057.0,310451.75
2017-04-10,44,290956.0,295440.5
2017-04-17,44,299600.0,294882.7
2017-04-24,44,306266.0,290351.16
2017-05-01,44,341818.0,291690.8
2017-05-08,44,331236.0,301834.03
2017-05-15,44,299697.0,301503.94
2017-05-22,44,325332.0,300472.3
2017-05-29,44,311890.0,300016.97
2017-06-05,44,350414.0,295800.7
2017-06-12,44,326142.0,301818.94
2017-06-19,44,317278.0,301442.94
2017-06-26,44,302052.0,299230.62
2017-07-03,44,342742.0,298598.75
2017-07-10,44,320355.0,298025.22
2017-07-17,44,316754.0,302277.9
2017-07-24,44,313249.0,300278.12
2017-07-31,44,312571.0,303539.5
2017-08-07,44,313873.0,297190.38
2017-08-14,44,267155.0,297175.38
2016-03-28,45,246774.0,243178.39
2016-04-04,45,299835.0,239720.38
2016-04-11,45,267574.0,242964.12
2016-04-18,45,324611.0,244041.89
2016-04-25,45,340329.0,255778.75
2016-05-02,45,289615.0,260135.89
2016-05-09,45,264745.0,254092.16
2016-05-16,45,258240.99999999997,247156.39
2016-05-23,45,254074.0,234821.2
2016-05-30,45,262645.0,230564.62
2016-06-06,45,298651.0,232753.47
2016-06-13,45,244467.0,248915.05
2016-06-20,45,255851.99999999997,247424.03
2016-06-27,45,240862.0,254553.55
2016-07-04,45,276780.0,249135.69
2016-07-11,45,262718.0,241876.08
2016-07-18,45,240594.0,241660.92
2016-07-25,45,248391.0,240879.52
2016-08-01,45,260075.0,243734.06
2016-08-08,45,260194.0,241429.25
2016-08-15,45,237986.0,240761.72
2016-08-22,45,259785.0,240243.27
2016-08-29,45,245338.0,242649.7
2016-09-05,45,293933.0,243401.94
2016-09-12,45,284593.0,244580.97
2016-09-19,45,255576.0,250380.55
2016-09-26,45,251763.0,246331.9
2016-10-03,45,294162.0,243536.14
2016-10-10,45,276610.0,238718.64
2016-10-17,45,265329.0,244028.75
2016-10-24,45,259382.00000000003,243317.17
2016-10-31,45,250587.0,243913.08
2016-11-07,45,351381.0,243974.27
2016-11-14,45,294320.0,251606.12
2016-11-21,45,291131.0,256998.77
2016-11-28,45,282191.0,257140.84
2016-12-05,45,314584.0,252914.39
2016-12-12,45,324640.0,245066.55
2016-12-19,45,361321.0,248777.33
2016-12-26,45,354579.0,264492.3
2017-01-02,45,320943.0,269229.97
2017-01-09,45,369247.0,264239.0
2017-01-16,45,302499.0,266189.03
2017-01-23,45,301312.0,262731.16
2017-01-30,45,272469.0,254758.66
2017-02-06,45,321076.0,256868.34
2017-02-13,45,290640.0,251365.22
2017-02-20,45,271156.0,257898.66
2017-02-27,45,274045.0,257431.0
2017-03-06,45,364491.0,261108.69
2017-03-13,45,299003.0,256898.23
2017-03-20,45,312341.0,256996.1
2017-03-27,45,301824.0,262334.44
2017-04-03,45,281581.0,259769.75
2017-04-10,45,312838.0,252310.16
2017-04-17,45,282796.0,250447.34
2017-04-24,45,288804.0,252761.47
2017-05-01,45,309319.0,252769.95
2017-05-08,45,307800.0,260939.6
2017-05-15,45,272909.0,256983.4
2017-05-22,45,298098.0,252269.77
2017-05-29,45,283164.0,255024.75
2017-06-05,45,332797.0,251452.73
2017-06-12,45,297525.0,255062.14
2017-06-19,45,286501.0,260749.33
2017-06-26,45,283751.0,256594.53
2017-07-03,45,315737.0,255621.25
2017-07-10,45,296576.0,251063.61
2017-07-17,45,275217.0,252940.17
2017-07-24,45,285428.0,252059.14
2017-07-31,45,287034.0,254128.05
2017-08-07,45,301852.0,250700.95
2017-08-14,45,255957.0,250899.05
2016-03-28,46,171271.0,190655.55
2016-04-04,46,226936.99999999997,188825.61
2016-04-11,46,193914.0,186542.19
2016-04-18,46,195263.0,185147.86
2016-04-25,46,229607.0,191320.53
2016-05-02,46,208225.0,189354.7
2016-05-09,46,188410.00000000003,193108.81
2016-05-16,46,176745.0,184768.81
2016-05-23,46,178008.0,184955.17
2016-05-30,46,184115.00000000003,177220.62
2016-06-06,46,216615.0,178913.83
2016-06-13,46,160908.0,184493.67
2016-06-20,46,166908.0,185988.86
2016-06-27,46,165843.0,189651.34
2016-07-04,46,198486.0,187107.11
2016-07-11,46,184590.00000000003,181875.33
2016-07-18,46,159878.0,177617.78
2016-07-25,46,164534.0,183586.17
2016-08-01,46,187755.0,175863.12
2016-08-08,46,191315.0,179896.14
2016-08-15,46,163979.0,175761.78
2016-08-22,46,173759.0,179541.31
2016-08-29,46,165701.0,180463.19
2016-09-05,46,222489.0,179728.16
2016-09-12,46,200505.0,186606.42
2016-09-19,46,179946.0,192593.11
2016-09-26,46,179286.0,187871.67
2016-10-03,46,217994.0,190118.0
2016-10-10,46,199859.0,184859.42
2016-10-17,46,175498.0,184278.77
2016-10-24,46,181934.0,187544.28
2016-10-31,46,177576.0,185889.1
2016-11-07,46,276499.0,184510.3
2016-11-14,46,221699.00000000003,198743.7
2016-11-21,46,228044.0,205802.52
2016-11-28,46,217501.0,199305.64
2016-12-05,46,241188.99999999997,199326.45
2016-12-12,46,237299.0,185634.81
2016-12-19,46,246838.0,186908.03
2016-12-26,46,284222.0,190178.27
2017-01-02,46,265532.0,195900.66
2017-01-09,46,268008.0,198265.17
2017-01-16,46,216180.99999999997,192539.9
2017-01-23,46,214006.0,188819.11
2017-01-30,46,195730.0,188208.9
2017-02-06,46,243266.99999999997,189933.3
2017-02-13,46,207353.00000000003,187855.92
2017-02-20,46,188919.0,187444.77
2017-02-27,46,205790.0,192907.77
2017-03-06,46,283405.0,191243.6
2017-03-13,46,224032.0,200028.56
2017-03-20,46,243215.0,198373.78
2017-03-27,46,228555.99999999997,203865.95
2017-04-03,46,247443.0,195065.83
2017-04-10,46,224650.0,189180.73
2017-04-17,46,208407.00000000003,188522.28
2017-04-24,46,209288.0,185586.34
2017-05-01,46,244082.0,186819.47
2017-05-08,46,240224.0,191199.47
2017-05-15,46,197458.0,190524.64
2017-05-22,46,220785.0,193476.56
2017-05-29,46,219127.0,192014.56
2017-06-05,46,267261.0,192067.2
2017-06-12,46,235123.0,192219.67
2017-06-19,46,212270.99999999997,195512.4
2017-06-26,46,211520.99999999997,193729.78
2017-07-03,46,235139.0,189354.52
2017-07-10,46,220034.00000000003,188973.48
2017-07-17,46,197269.00000000003,186557.61
2017-07-24,46,209958.0,189794.28
2017-07-31,46,217127.0,190000.64
2017-08-07,46,224597.0,191041.52
2017-08-14,46,179334.0,186612.7
2016-03-28,47,230424.0,229540.73
2016-04-04,47,291811.0,232710.14
2016-04-11,47,259335.0,231926.19
2016-04-18,47,262379.0,237193.7
2016-04-25,47,274210.0,240215.89
2016-05-02,47,258076.0,241632.22
2016-05-09,47,243520.0,235842.3
2016-05-16,47,236311.0,233808.5
2016-05-23,47,232443.00000000003,234237.75
2016-05-30,47,236314.00000000003,229661.11
2016-06-06,47,272940.0,232542.47
2016-06-13,47,219170.0,234564.31
2016-06-20,47,230054.00000000003,231177.89
2016-06-27,47,232486.0,234016.05
2016-07-04,47,249713.99999999997,230819.39
2016-07-11,47,229605.0,223374.28
2016-07-18,47,215512.0,226176.7
2016-07-25,47,219196.0,225400.4
2016-08-01,47,232653.0,228025.22
2016-08-08,47,236927.99999999997,221606.3
2016-08-15,47,211381.0,224723.23
2016-08-22,47,233923.0,218494.75
2016-08-29,47,218286.0,225016.98
2016-09-05,47,279730.0,224851.61
2016-09-12,47,261002.0,230913.44
2016-09-19,47,240330.0,235357.81
2016-09-26,47,243117.00000000003,232773.9
2016-10-03,47,286209.0,230827.39
2016-10-10,47,264727.0,229604.89
2016-10-17,47,245545.99999999997,233915.58
2016-10-24,47,239897.99999999997,235931.56
2016-10-31,47,240051.0,237674.28
2016-11-07,47,333793.0,233385.62
2016-11-14,47,284299.0,244846.0
2016-11-21,47,279141.0,247245.4
2016-11-28,47,265657.0,252685.34
2016-12-05,47,300263.0,252676.0
2016-12-12,47,298066.0,236568.69
2016-12-19,47,311153.0,240715.83
2016-12-26,47,309540.0,246937.77
2017-01-02,47,291438.0,246237.97
2017-01-09,47,337467.0,257027.27
2017-01-16,47,296385.0,253112.61
2017-01-23,47,291269.0,254240.27
2017-01-30,47,260022.0,245686.22
2017-02-06,47,295144.0,253366.9
2017-02-13,47,268818.0,245229.92
2017-02-20,47,256858.0,247546.16
2017-02-27,47,253294.99999999997,244749.52
2017-03-06,47,336589.0,245460.8
2017-03-13,47,289428.0,251845.17
2017-03-20,47,298041.0,254037.22
2017-03-27,47,286072.0,255831.69
2017-04-03,47,308785.0,256340.73
2017-04-10,47,286437.0,245454.14
2017-04-17,47,267602.0,245366.84
2017-04-24,47,267695.0,246188.88
2017-05-01,47,297146.0,244815.78
2017-05-08,47,296729.0,248608.2
2017-05-15,47,249437.0,248360.34
2017-05-22,47,274188.0,247300.17
2017-05-29,47,257099.00000000003,248251.0
2017-06-05,47,313224.0,244233.23
2017-06-12,47,282453.0,243183.61
2017-06-19,47,268943.0,247830.53
2017-06-26,47,264002.0,245563.84
2017-07-03,47,287838.0,246313.47
2017-07-10,47,272717.0,240046.7
2017-07-17,47,255439.99999999997,240402.78
2017-07-24,47,266415.0,239663.94
2017-07-31,47,262988.0,241299.88
2017-08-07,47,282553.0,243543.39
2017-08-14,47,229081.0,241762.94
2016-03-28,48,147386.0,154267.25
2016-04-04,48,211121.0,160327.16
2016-04-11,48,173935.0,156938.77
2016-04-18,48,163379.0,162355.52
2016-04-25,48,180862.0,163056.2
2016-05-02,48,186341.00000000003,168372.67
2016-05-09,48,173060.0,162437.8
2016-05-16,48,156668.0,161487.62
2016-05-23,48,148062.0,157565.89
2016-05-30,48,166647.0,157197.42
2016-06-06,48,202828.0,157239.28
2016-06-13,48,139685.0,159994.42
2016-06-20,48,141453.0,162976.28
2016-06-27,48,141380.0,161140.38
2016-07-04,48,181430.0,163336.12
2016-07-11,48,158506.0,147200.81
2016-07-18,48,138400.0,151602.12
2016-07-25,48,142313.0,148802.83
2016-08-01,48,162675.0,150176.33
2016-08-08,48,171848.0,153001.45
2016-08-15,48,139183.0,149500.62
2016-08-22,48,144826.0,154684.81
2016-08-29,48,139026.0,151765.05
2016-09-05,48,199964.99999999997,156308.97
2016-09-12,48,173257.0,152574.92
2016-09-19,48,147948.0,159417.25
2016-09-26,48,149233.0,159275.44
2016-10-03,48,198599.0,160188.16
2016-10-10,48,178519.0,159487.58
2016-10-17,48,146914.0,158538.22
2016-10-24,48,151203.0,163550.86
2016-10-31,48,145792.0,158450.78
2016-11-07,48,234357.0,161130.45
2016-11-14,48,172118.0,160919.69
2016-11-21,48,166853.0,169084.33
2016-11-28,48,173189.0,169033.66
2016-12-05,48,206281.00000000003,174043.28
2016-12-12,48,201978.0,165398.47
2016-12-19,48,201696.0,166414.9
2016-12-26,48,247326.99999999997,165429.9
2017-01-02,48,227641.0,174923.48
2017-01-09,48,231593.00000000003,173254.98
2017-01-16,48,188996.00000000003,176966.31
2017-01-23,48,181659.0,166573.25
2017-01-30,48,163553.0,163819.89
2017-02-06,48,218825.0,161307.14
2017-02-13,48,178237.0,165531.25
2017-02-20,48,154725.0,165558.62
2017-02-27,48,169177.0,168034.86
2017-03-06,48,237843.0,172769.11
2017-03-13,48,181920.00000000003,173663.55
2017-03-20,48,192739.0,168691.8
2017-03-27,48,192241.0,174673.44
2017-04-03,48,217038.0,176317.25
2017-04-10,48,193280.0,166774.88
2017-04-17,48,171715.0,169210.16
2017-04-24,48,169033.0,163753.53
2017-05-01,48,206485.0,163813.92
2017-05-08,48,197657.0,164650.81
2017-05-15,48,159914.0,164687.47
2017-05-22,48,171362.0,169317.11
2017-05-29,48,173551.0,166853.84
2017-06-05,48,217186.0,168688.16
2017-06-12,48,179058.0,162502.14
2017-06-19,48,160970.0,169441.1
2017-06-26,48,163458.0,166015.36
2017-07-03,48,197687.0,170183.31
2017-07-10,48,183271.0,163761.69
2017-07-17,48,162223.0,162671.08
2017-07-24,48,175643.0,164249.11
2017-07-31,48,183954.0,164542.8
2017-08-07,48,204163.0,165957.31
2017-08-14,48,153520.0,162797.14
2016-03-28,49,214514.0,213656.55
2016-04-04,49,260143.0,217813.52
2016-04-11,49,231772.0,217353.61
2016-04-18,49,267077.0,217374.88
2016-04-25,49,269881.0,218395.73
2016-05-02,49,243570.0,220288.45
2016-05-09,49,241687.0,216667.92
2016-05-16,49,232559.0,221289.64
2016-05-23,49,221447.0,217218.06
2016-05-30,49,234561.0,211728.12
2016-06-06,49,249860.0,217438.05
2016-06-13,49,216302.0,221428.64
2016-06-20,49,227923.0,219128.03
2016-06-27,49,219715.0,222612.69
2016-07-04,49,240475.0,217144.69
2016-07-11,49,221765.0,209880.92
2016-07-18,49,211635.0,215713.33
2016-07-25,49,204853.0,209569.58
2016-08-01,49,206511.0,215097.28
2016-08-08,49,213882.0,209545.08
2016-08-15,49,200695.0,207274.9
2016-08-22,49,219663.0,208164.52
2016-08-29,49,223761.0,207124.44
2016-09-05,49,269524.0,207360.22
2016-09-12,49,247793.0,211078.81
2016-09-19,49,241580.0,211925.75
2016-09-26,49,227227.0,211859.27
2016-10-03,49,269192.0,213996.28
2016-10-10,49,253730.0,210080.9
2016-10-17,49,242740.0,218734.66
2016-10-24,49,238806.0,215841.53
2016-10-31,49,227764.0,220911.14
2016-11-07,49,287924.0,221122.11
2016-11-14,49,265525.0,221821.75
2016-11-21,49,265509.0,227871.12
2016-11-28,49,267424.0,223278.64
2016-12-05,49,286627.0,228569.3
2016-12-12,49,290396.0,225143.95
2016-12-19,49,327081.0,225566.77
2016-12-26,49,300139.0,232760.17
2017-01-02,49,257377.0,233387.25
2017-01-09,49,314969.0,233460.06
2017-01-16,49,281660.0,231489.52
2017-01-23,49,271181.0,232226.05
2017-01-30,49,240497.0,230045.03
2017-02-06,49,271851.0,236568.03
2017-02-13,49,257935.0,232789.42
2017-02-20,49,244389.0,227917.03
2017-02-27,49,238197.0,229638.12
2017-03-06,49,301927.0,228979.97
2017-03-13,49,269767.0,236864.2
2017-03-20,49,276546.99999999994,231241.73
2017-03-27,49,262952.0,234255.1
2017-04-03,49,282249.0,229738.94
2017-04-10,49,257782.0,225962.97
2017-04-17,49,249383.99999999997,223973.39
2017-04-24,49,253397.0,224592.45
2017-05-01,49,259709.0,224857.83
2017-05-08,49,269558.0,227158.4
2017-05-15,49,253895.0,227896.56
2017-05-22,49,257704.0,227745.97
2017-05-29,49,243687.0,227853.38
2017-06-05,49,287513.0,223496.78
2017-06-12,49,261735.0,221041.62
2017-06-19,49,261809.0,226820.34
2017-06-26,49,245933.0,222485.23
2017-07-03,49,265712.0,225829.89
2017-07-10,49,257461.0,224441.48
2017-07-17,49,240608.0,223462.55
2017-07-24,49,229159.0,223379.12
2017-07-31,49,225910.0,223404.92
2017-08-07,49,243685.0,222795.48
2017-08-14,49,210582.0,217714.39
2016-03-28,50,119397.0,121351.82
2016-04-04,50,148303.0,126441.18
2016-04-11,50,132120.0,123330.1
2016-04-18,50,133446.0,127696.016
2016-04-25,50,143392.0,127464.11
2016-05-02,50,139630.0,131080.89
2016-05-09,50,132683.0,128419.586
2016-05-16,50,123997.0,125365.625
2016-05-23,50,123579.0,127092.016
2016-05-30,50,135775.0,124768.34
2016-06-06,50,153319.0,127650.695
2016-06-13,50,120080.0,131243.33
2016-06-20,50,123584.0,131817.78
2016-06-27,50,121758.0,130848.87
2016-07-04,50,135751.0,127398.92
2016-07-11,50,125905.0,125316.96
2016-07-18,50,116020.0,124909.375
2016-07-25,50,119003.0,125121.3
2016-08-01,50,128220.0,123699.83
2016-08-08,50,134067.0,123585.76
2016-08-15,50,118670.0,125743.72
2016-08-22,50,125194.0,127751.016
2016-08-29,50,118287.0,128896.96
2016-09-05,50,146513.0,127964.04
2016-09-12,50,131490.0,129035.22
2016-09-19,50,124829.0,129939.47
2016-09-26,50,124917.0,129778.62
2016-10-03,50,147010.0,128475.14
2016-10-10,50,142721.0,127336.14
2016-10-17,50,126992.0,129742.56
2016-10-24,50,122675.0,128008.52
2016-10-31,50,123805.0,130142.81
2016-11-07,50,178447.0,126439.33
2016-11-14,50,147632.0,132645.23
2016-11-21,50,149269.0,133594.58
2016-11-28,50,148641.0,132433.53
2016-12-05,50,169985.0,133261.56
2016-12-12,50,155774.0,129594.18
2016-12-19,50,186152.0,128222.26
2016-12-26,50,203336.0,133007.53
2017-01-02,50,176037.0,136227.83
2017-01-09,50,172789.0,133082.88
2017-01-16,50,152215.0,130645.23
2017-01-23,50,148491.0,129850.6
2017-01-30,50,141433.0,130204.15
2017-02-06,50,157791.0,131135.84
2017-02-13,50,145279.0,129514.11
2017-02-20,50,135981.0,130638.984
2017-02-27,50,140721.0,133649.92
2017-03-06,50,180388.0,132699.7
2017-03-13,50,154850.0,131688.48
2017-03-20,50,161911.0,135023.45
2017-03-27,50,158410.0,132326.25
2017-04-03,50,165823.0,134679.2
2017-04-10,50,149847.0,131595.17
2017-04-17,50,144937.0,130261.78
2017-04-24,50,142974.0,128791.49
2017-05-01,50,159393.0,129899.46
2017-05-08,50,150175.0,130426.18
2017-05-15,50,138357.0,131671.33
2017-05-22,50,140596.0,132371.06
2017-05-29,50,153734.0,133614.75
2017-06-05,50,167552.0,130420.055
2017-06-12,50,148217.0,134579.31
2017-06-19,50,144488.0,133435.34
2017-06-26,50,141247.0,135064.38
2017-07-03,50,159881.0,132490.38
2017-07-10,50,153637.0,131736.66
2017-07-17,50,146265.0,132541.39
2017-07-24,50,150425.0,132258.92
2017-07-31,50,155623.0,132971.48
2017-08-07,50,156256.0,131584.6
2017-08-14,50,131881.0,133458.44
2016-03-28,51,135425.0,159774.83
2016-04-04,51,156328.0,158786.33
2016-04-11,51,144284.0,160894.53
2016-04-18,51,186036.0,162808.66
2016-04-25,51,202224.0,168041.86
2016-05-02,51,172123.0,175667.47
2016-05-09,51,171648.0,164743.31
2016-05-16,51,169387.0,153651.53
2016-05-23,51,163120.0,147286.08
2016-05-30,51,154716.0,150394.66
2016-06-06,51,172181.99999999997,156776.8
2016-06-13,51,158158.0,154953.83
2016-06-20,51,166952.0,157036.92
2016-06-27,51,161628.0,154468.89
2016-07-04,51,170804.0,158229.92
2016-07-11,51,162947.0,160773.64
2016-07-18,51,161378.0,159700.8
2016-07-25,51,143331.00000000003,159067.48
2016-08-01,51,166518.0,157640.69
2016-08-08,51,165533.0,155338.36
2016-08-15,51,154126.99999999997,160719.58
2016-08-22,51,169352.0,155127.52
2016-08-29,51,157614.0,160487.16
2016-09-05,51,165067.0,158768.52
2016-09-12,51,150748.0,156805.1
2016-09-19,51,159147.0,158012.34
2016-09-26,51,150801.99999999997,158838.78
2016-10-03,51,147441.0,157214.05
2016-10-10,51,150032.0,155547.12
2016-10-17,51,160635.0,159132.44
2016-10-24,51,149787.0,159572.88
2016-10-31,51,143806.0,160240.03
2016-11-07,51,153297.0,160194.88
2016-11-14,51,171615.0,161629.42
2016-11-21,51,162917.0,163793.12
2016-11-28,51,160928.0,164112.9
2016-12-05,51,172896.0,161927.6
2016-12-12,51,179281.0,162722.31
2016-12-19,51,199260.0,164971.05
2016-12-26,51,196859.0,168870.64
2017-01-02,51,171047.0,167707.56
2017-01-09,51,189316.0,161381.62
2017-01-16,51,171101.0,160662.38
2017-01-23,51,171404.0,162166.14
2017-01-30,51,162430.0,158217.6
2017-02-06,51,177844.0,162681.73
2017-02-13,51,158637.0,158879.92
2017-02-20,51,159984.0,157819.08
2017-02-27,51,145214.0,156662.83
2017-03-06,51,165152.0,158951.7
2017-03-13,51,159937.0,155212.22
2017-03-20,51,164912.0,158086.8
2017-03-27,51,158997.0,156014.28
2017-04-03,51,165402.0,161832.77
2017-04-10,51,147505.0,161147.78
2017-04-17,51,143721.0,155923.48
2017-04-24,51,163547.0,156440.34
2017-05-01,51,173613.0,157731.45
2017-05-08,51,173391.0,160898.23
2017-05-15,51,173540.0,162866.58
2017-05-22,51,171676.99999999997,161081.06
2017-05-29,51,161145.0,162192.75
2017-06-05,51,183305.0,154484.14
2017-06-12,51,170191.0,159686.38
2017-06-19,51,171667.0,162711.75
2017-06-26,51,165234.0,159007.92
2017-07-03,51,174493.0,161791.53
2017-07-10,51,171161.0,157005.27
2017-07-17,51,165856.0,159368.28
