Data,Loja,Real,Previsto
2018-08-27,Loja_2,5.0,33.811657
2018-01-29,Loja_3,32.0,46.003685
2018-02-05,Loja_3,42.0,50.271675
2018-02-12,Loja_3,58.0,32.11889
2018-02-19,Loja_3,54.0,27.82529
2018-02-26,Loja_3,24.0,21.920347
2018-03-05,Loja_3,36.0,28.496326
2018-03-12,Loja_3,34.0,19.60319
2018-03-19,Loja_3,27.0,31.366053
2018-03-26,Loja_3,25.0,22.076931
2018-04-02,Loja_3,23.0,28.68049
2018-04-09,Loja_3,20.0,23.828867
2018-04-16,Loja_3,24.0,20.176651
2018-04-23,Loja_3,51.0,15.753182
2018-04-30,Loja_3,46.0,21.243307
2018-05-07,Loja_3,59.99999999999999,25.847496
2018-05-14,Loja_3,14.999999999999998,28.693342
2018-05-21,Loja_3,38.0,25.68451
2018-05-28,Loja_3,29.0,27.5691
2018-06-04,Loja_3,13.0,35.315224
2018-06-11,Loja_3,18.0,43.02755
2018-06-18,Loja_3,5.0,45.656364
2018-06-25,Loja_3,7.0,27.06698
2018-07-02,Loja_3,20.0,17.91755
2018-07-09,Loja_3,9.0,26.159063
2018-07-16,Loja_3,6.0,11.094856
2018-07-23,Loja_3,11.0,12.224405
2018-07-30,Loja_3,12.0,9.365815
2018-08-06,Loja_3,17.0,4.5574737
2018-08-13,Loja_3,14.0,-3.464834
2018-08-20,Loja_3,7.0,-2.2837436
2018-08-27,Loja_3,8.0,-2.0698833
2018-01-29,Loja_4,19.0,31.595087
2018-02-05,Loja_4,17.0,27.487938
2018-02-12,Loja_4,18.0,29.855185
2018-02-19,Loja_4,30.000000000000004,37.82303
2018-02-26,Loja_4,27.0,36.364666
2018-03-05,Loja_4,25.0,34.582523
2018-03-12,Loja_4,20.0,37.532894
2018-03-19,Loja_4,28.0,35.3075
2018-03-26,Loja_4,26.0,29.11703
2018-04-02,Loja_4,20.0,32.161724
2018-04-09,Loja_4,20.0,31.27338
2018-04-16,Loja_4,13.0,35.703785
2018-04-23,Loja_4,13.0,33.09613
2018-04-30,Loja_4,7.0,35.509796
2018-05-07,Loja_4,10.0,30.065018
2018-05-14,Loja_4,17.0,25.215681
2018-05-21,Loja_4,15.000000000000002,24.350956
2018-05-28,Loja_4,2.0,18.792873
2018-06-04,Loja_4,6.0,10.188372
2018-06-11,Loja_4,10.0,12.994169
2018-06-18,Loja_4,11.0,11.166606
2018-06-25,Loja_4,8.0,11.8584795
2018-07-02,Loja_4,7.0,14.778443
2018-07-09,Loja_4,4.0,10.703766
2018-07-16,Loja_4,10.0,10.06882
2018-07-23,Loja_4,11.0,9.050191
2018-07-30,Loja_4,7.0,7.0587635
2018-08-06,Loja_4,7.0,7.404677
2018-08-13,Loja_4,4.0,6.3889294
2018-08-20,Loja_4,7.0,7.2986608
2018-08-27,Loja_4,9.0,4.3629436
2018-01-29,Loja_5,43.0,23.999176
2018-02-05,Loja_5,47.0,21.989964
2018-02-12,Loja_5,22.0,22.044027
2018-02-19,Loja_5,30.0,24.40794
2018-02-26,Loja_5,22.0,22.54495
2018-03-05,Loja_5,24.0,23.657751
2018-03-12,Loja_5,29.0,23.07557
2018-03-19,Loja_5,26.0,21.894812
2018-03-26,Loja_5,25.0,23.205095
2018-04-02,Loja_5,35.0,23.23149
2018-04-09,Loja_5,28.0,20.881561
2018-04-16,Loja_5,43.0,22.672743
2018-04-23,Loja_5,32.0,22.945389
2018-04-30,Loja_5,27.0,22.557247
2018-05-07,Loja_5,39.0,24.288948
2018-05-14,Loja_5,31.0,24.374544
2018-05-21,Loja_5,14.0,22.440525
2018-05-28,Loja_5,24.0,24.283749
2018-06-04,Loja_5,24.0,22.553001
2018-06-11,Loja_5,21.0,21.856045
2018-06-18,Loja_5,16.0,23.704266
2018-06-25,Loja_5,25.0,21.149046
2018-07-02,Loja_5,14.0,23.001593
2018-07-09,Loja_5,21.0,20.64277
2018-07-16,Loja_5,4.0,20.505081
2018-07-23,Loja_5,23.0,20.117096
2018-07-30,Loja_5,23.0,20.888596
2018-08-06,Loja_5,26.0,19.747849
2018-08-13,Loja_5,13.0,18.850994
2018-08-20,Loja_5,10.0,21.238771
2018-08-27,Loja_5,14.0,18.952938
2018-01-29,Loja_6,27.0,37.683636
2018-02-05,Loja_6,17.0,36.77845
2018-02-12,Loja_6,16.0,26.37902
2018-02-19,Loja_6,26.000000000000004,28.528097
2018-02-26,Loja_6,32.0,28.637941
2018-03-05,Loja_6,56.0,36.189186
2018-03-12,Loja_6,31.0,24.008846
2018-03-19,Loja_6,34.0,19.841078
2018-03-26,Loja_6,42.0,26.920816
2018-04-02,Loja_6,36.0,25.379637
2018-04-09,Loja_6,45.0,22.147594
2018-04-16,Loja_6,41.0,26.654922
2018-04-23,Loja_6,55.0,24.010115
2018-04-30,Loja_6,82.0,28.604935
2018-05-07,Loja_6,69.0,22.943102
2018-05-14,Loja_6,67.0,19.654589
2018-05-21,Loja_6,76.0,22.169996
2018-05-28,Loja_6,34.0,25.124954
2018-06-04,Loja_6,36.0,23.035023
2018-06-11,Loja_6,31.0,30.236517
2018-06-18,Loja_6,17.0,37.774525
2018-06-25,Loja_6,28.0,37.228485
2018-07-02,Loja_6,25.0,33.150955
2018-07-09,Loja_6,10.999999999999998,35.66429
2018-07-16,Loja_6,9.0,35.82062
2018-07-23,Loja_6,20.0,38.48155
2018-07-30,Loja_6,20.0,36.490875
2018-08-06,Loja_6,24.0,27.901823
2018-08-13,Loja_6,16.0,29.818054
2018-08-20,Loja_6,14.999999999999998,20.621176
2018-08-27,Loja_6,13.000000000000002,24.930824
2018-01-29,Loja_7,13.0,13.766073
2018-02-05,Loja_7,0.0,19.86492
2018-02-12,Loja_7,0.0,28.67774
2018-02-19,Loja_7,15.0,26.811659
2018-02-26,Loja_7,24.0,27.817049
2018-03-05,Loja_7,19.0,25.28091
2018-03-12,Loja_7,39.0,25.198973
2018-03-19,Loja_7,43.0,33.210747
2018-03-26,Loja_7,32.0,33.450027
2018-04-02,Loja_7,34.0,32.8684
2018-04-09,Loja_7,22.0,30.176374
2018-04-16,Loja_7,28.0,31.21509
2018-04-23,Loja_7,53.0,32.388268
2018-04-30,Loja_7,26.0,33.546898
2018-05-07,Loja_7,43.0,30.41012
2018-05-14,Loja_7,48.0,35.67149
2018-05-21,Loja_7,63.00000000000001,37.94662
2018-05-28,Loja_7,28.0,36.568165
2018-06-04,Loja_7,28.0,33.44616
2018-06-11,Loja_7,26.0,31.471457
2018-06-18,Loja_7,35.0,24.378393
2018-06-25,Loja_7,17.0,27.172005
2018-07-02,Loja_7,32.0,24.358639
2018-07-09,Loja_7,18.0,31.561594
2018-07-16,Loja_7,15.0,34.706066
2018-07-23,Loja_7,46.0,31.357273
2018-07-30,Loja_7,49.0,32.06593
2018-08-06,Loja_7,63.00000000000001,36.40474
2018-08-13,Loja_7,55.0,46.02194
2018-08-20,Loja_7,28.0,33.12853
2018-08-27,Loja_7,6.0,30.386543
2018-01-29,Loja_8,43.0,19.700428
2018-02-05,Loja_8,39.0,33.12274
2018-02-12,Loja_8,13.0,8.673633
2018-02-19,Loja_8,0.0,7.6133327
2018-02-26,Loja_8,17.0,20.290329
2018-03-05,Loja_8,74.0,36.105656
2018-03-12,Loja_8,51.0,27.71997
2018-03-19,Loja_8,39.0,22.81615
2018-03-26,Loja_8,25.0,38.746998
2018-04-02,Loja_8,49.99999999999999,35.44381
2018-04-09,Loja_8,8.0,41.230667
2018-04-16,Loja_8,28.0,55.457115
2018-04-23,Loja_8,30.0,25.265966
2018-04-30,Loja_8,24.0,42.91
2018-05-07,Loja_8,11.0,21.093014
2018-05-14,Loja_8,23.000000000000004,25.72258
2018-05-21,Loja_8,22.0,12.530092
2018-05-28,Loja_8,20.0,16.208778
2018-06-04,Loja_8,12.0,6.05395
2018-06-11,Loja_8,0.0,6.5808353
2018-06-18,Loja_8,8.0,10.497973
2018-06-25,Loja_8,19.000000000000004,4.4418297
2018-07-02,Loja_8,6.0,5.8611298
2018-07-09,Loja_8,9.0,4.357532
2018-07-16,Loja_8,11.0,2.637573
2018-07-23,Loja_8,21.0,23.10356
2018-07-30,Loja_8,8.0,11.250116
2018-08-06,Loja_8,13.0,20.61786
2018-08-13,Loja_8,3.0,10.178197
2018-08-20,Loja_8,0.0,21.520521
2018-08-27,Loja_8,0.0,7.4329953
2018-01-29,Loja_9,38.0,21.410816
2018-02-05,Loja_9,43.0,18.835873
2018-02-12,Loja_9,35.0,20.706327
2018-02-19,Loja_9,41.0,20.227125
2018-02-26,Loja_9,35.0,20.68095
2018-03-05,Loja_9,37.0,20.443542
2018-03-12,Loja_9,40.0,18.953138
2018-03-19,Loja_9,37.0,18.707302
2018-03-26,Loja_9,41.0,17.132475
2018-04-02,Loja_9,33.0,19.71357
2018-04-09,Loja_9,17.0,17.561104
2018-04-16,Loja_9,29.0,16.566795
2018-04-23,Loja_9,29.0,16.956778
2018-04-30,Loja_9,18.0,17.26074
2018-05-07,Loja_9,17.0,13.946639
2018-05-14,Loja_9,17.0,17.927471
2018-05-21,Loja_9,19.0,19.320753
2018-05-28,Loja_9,10.0,15.932284
2018-06-04,Loja_9,21.0,21.04167
2018-06-11,Loja_9,19.0,16.020525
2018-06-18,Loja_9,24.0,16.84787
2018-06-25,Loja_9,17.0,18.426838
2018-07-02,Loja_9,15.0,20.61113
2018-07-09,Loja_9,14.0,19.455755
2018-07-16,Loja_9,10.0,18.413685
2018-07-23,Loja_9,15.0,17.414967
2018-07-30,Loja_9,10.0,17.842907
2018-08-06,Loja_9,16.0,16.928762
2018-08-13,Loja_9,9.0,17.24023
2018-08-20,Loja_9,14.0,18.285877
2018-08-27,Loja_9,3.0,20.05112
2018-01-29,Loja_10,14.0,18.610823
2018-02-05,Loja_10,17.0,20.19204
2018-02-12,Loja_10,24.000000000000004,19.573654
2018-02-19,Loja_10,16.0,16.631819
2018-02-26,Loja_10,24.000000000000004,20.34624
2018-03-05,Loja_10,15.0,18.719795
2018-03-12,Loja_10,16.0,17.406
2018-03-19,Loja_10,13.0,16.420065
2018-03-26,Loja_10,10.0,17.324087
2018-04-02,Loja_10,11.0,21.761463
2018-04-09,Loja_10,13.0,23.678883
2018-04-16,Loja_10,19.0,23.30343
2018-04-23,Loja_10,14.0,24.77604
2018-04-30,Loja_10,8.0,20.814968
2018-05-07,Loja_10,13.0,18.50945
2018-05-14,Loja_10,14.0,19.689081
2018-05-21,Loja_10,17.0,17.964064
2018-05-28,Loja_10,6.000000000000001,20.161633
2018-06-04,Loja_10,5.0,22.270454
2018-06-11,Loja_10,6.000000000000001,17.598377
2018-06-18,Loja_10,4.0,19.650269
2018-06-25,Loja_10,4.0,10.704949
2018-07-02,Loja_10,6.000000000000001,11.326682
2018-07-09,Loja_10,4.0,11.002773
2018-07-16,Loja_10,2.0,9.70686
2018-07-23,Loja_10,8.0,6.8955684
2018-07-30,Loja_10,6.000000000000001,8.336865
2018-08-06,Loja_10,8.0,6.825887
2018-08-13,Loja_10,8.0,8.834663
2018-08-20,Loja_10,2.0,8.350553
2018-08-27,Loja_10,1.0,8.800076
