Data,Loja,Real,Previsto
2018-07-16,Loja_5,4,44.54916054281273
2018-07-23,Loja_5,23,39.67972715180462
2018-07-30,Loja_5,23,28.346928243232384
2018-08-06,Loja_5,26,18.929680812962825
2018-08-13,Loja_5,13,14.64279079621138
2018-08-20,Loja_5,10,13.3574771351376
2018-08-27,Loja_5,14,14.166266924819656
2018-01-29,Loja_6,27,17.08235239040311
2018-02-05,Loja_6,17,-60.012492516925136
2018-02-12,Loja_6,16,-74.58670309012838
2018-02-19,Loja_6,26,-5.159149809366634
2018-02-26,Loja_6,32,78.25083922763237
2018-03-05,Loja_6,56,79.38528258532254
2018-03-12,Loja_6,31,-16.85720284262981
2018-03-19,Loja_6,34,-117.24628366613712
2018-03-26,Loja_6,42,-115.98131854951872
2018-04-02,Loja_6,36,-13.858987995778085
2018-04-09,Loja_6,45,76.45487349735284
2018-04-16,Loja_6,41,53.15447993808424
2018-04-23,Loja_6,55,-59.13204441646312
2018-04-30,Loja_6,82,-134.59588734926336
2018-05-07,Loja_6,69,-87.38109504626816
2018-05-14,Loja_6,67,30.924123847981697
2018-05-21,Loja_6,76,88.62630005479382
2018-05-28,Loja_6,34,20.083957169117703
2018-06-04,Loja_6,36,-105.14770288250936
2018-06-11,Loja_6,31,-163.75285293594573
2018-06-18,Loja_6,17,-111.58075059972212
2018-06-25,Loja_6,28,-18.05219111492928
2018-07-02,Loja_6,25,25.14926626492944
2018-07-09,Loja_6,11,4.777227941619906
2018-07-16,Loja_6,9,-17.23130341333235
2018-07-23,Loja_6,20,8.485465692607647
2018-07-30,Loja_6,20,60.74285367927502
2018-08-06,Loja_6,24,83.34943035118573
2018-08-13,Loja_6,16,58.14830743403475
2018-08-20,Loja_6,15,22.13070725615471
2018-08-27,Loja_6,13,15.734014794267612
2018-01-29,Loja_7,13,53.00620527556991
2018-02-05,Loja_7,0,39.74789754759994
2018-02-12,Loja_7,0,-35.47184089371036
2018-02-19,Loja_7,15,-130.6704003179724
2018-02-26,Loja_7,24,-160.21569904610558
2018-03-05,Loja_7,19,-84.97235647828485
2018-03-12,Loja_7,39,31.465218635270467
2018-03-19,Loja_7,43,76.56143077445158
2018-03-26,Loja_7,32,5.475215193978215
2018-04-02,Loja_7,34,-107.60018247315423
2018-04-09,Loja_7,22,-146.10714698027564
2018-04-16,Loja_7,28,-74.47011700629302
2018-04-23,Loja_7,53,28.26825214781849
2018-04-30,Loja_7,26,59.36708532302398
2018-05-07,Loja_7,43,2.055767316063219
2018-05-14,Loja_7,48,-67.54902336035842
2018-05-21,Loja_7,63,-74.21131054458141
2018-05-28,Loja_7,28,-23.16064688556561
2018-06-04,Loja_7,28,21.040918795201808
2018-06-11,Loja_7,26,17.55859313583391
2018-06-18,Loja_7,35,-10.642174855282304
2018-06-25,Loja_7,17,-18.86638527698629
2018-07-02,Loja_7,32,0.2607434179007113
2018-07-09,Loja_7,18,16.775376333929724
2018-07-16,Loja_7,15,12.396321593592605
2018-07-23,Loja_7,46,5.559206966127409
2018-07-30,Loja_7,49,19.82483706277951
2018-08-06,Loja_7,63,45.21184126561324
2018-08-13,Loja_7,55,51.0395732158878
2018-08-20,Loja_7,28,33.48249079365307
2018-08-27,Loja_7,6,27.740150869093444
2018-01-29,Loja_8,43,42.93968802265918
2018-02-05,Loja_8,39,49.65912009562817
2018-02-12,Loja_8,13,50.04770416058645
2018-02-19,Loja_8,0,39.519101043488256
2018-02-26,Loja_8,17,23.484755800007925
2018-03-05,Loja_8,74,17.27318701752777
2018-03-12,Loja_8,51,31.1852949658238
2018-03-19,Loja_8,39,55.90883368182219
2018-03-26,Loja_8,25,67.63658399896283
2018-04-02,Loja_8,50,51.43815884334554
2018-04-09,Loja_8,8,18.539586897153317
2018-04-16,Loja_8,28,-3.0593122593530726
2018-04-23,Loja_8,30,3.6989583478695898
2018-04-30,Loja_8,24,28.47112801755188
2018-05-07,Loja_8,11,45.8817225655367
2018-05-14,Loja_8,23,42.159269987149
2018-05-21,Loja_8,22,26.52431056031084
2018-05-28,Loja_8,20,16.93320239333874
2018-06-04,Loja_8,12,19.379916459314934
2018-06-11,Loja_8,0,24.95907533726515
2018-06-18,Loja_8,8,25.16813301932296
2018-06-25,Loja_8,19,23.985139875978938
2018-07-02,Loja_8,6,31.545202495070573
2018-07-09,Loja_8,9,48.9270006947206
2018-07-16,Loja_8,11,64.56215481515753
2018-07-23,Loja_8,21,66.94506533196198
2018-07-30,Loja_8,8,57.16922191431654
2018-08-06,Loja_8,13,45.72811674696144
2018-08-13,Loja_8,3,38.91480674113426
2018-08-20,Loja_8,0,33.12868851882448
2018-08-27,Loja_8,0,23.730942867468247
2018-01-29,Loja_9,38,58.66999925689501
2018-02-05,Loja_9,43,63.92669598513595
2018-02-12,Loja_9,35,29.598412921032352
2018-02-19,Loja_9,41,-45.73294100638317
2018-02-26,Loja_9,35,-119.02126034418887
2018-03-05,Loja_9,37,-133.71518627687638
2018-03-12,Loja_9,40,-75.52855585287597
2018-03-19,Loja_9,37,5.225591070821761
2018-03-26,Loja_9,41,35.25679456450381
2018-04-02,Loja_9,33,-12.68280189478338
2018-04-09,Loja_9,17,-93.14738576514137
2018-04-16,Loja_9,29,-132.27471076738584
2018-04-23,Loja_9,29,-97.96006668635012
2018-04-30,Loja_9,18,-25.05598166539909
2018-05-07,Loja_9,17,25.61526674155043
2018-05-14,Loja_9,17,26.601665336527056
2018-05-21,Loja_9,19,0.4969234110427991
2018-05-28,Loja_9,10,-14.939686661595848
2018-06-04,Loja_9,21,-7.6087573130755795
2018-06-11,Loja_9,19,5.399296662857445
2018-06-18,Loja_9,24,6.22127863316592
2018-06-25,Loja_9,17,-2.5848227963037385
2018-07-02,Loja_9,15,-6.585356223903501
2018-07-09,Loja_9,14,-0.7840496965738254
2018-07-16,Loja_9,10,5.343128520239601
2018-07-23,Loja_9,15,2.754107381858286
2018-07-30,Loja_9,10,-4.544560667004873
2018-08-06,Loja_9,16,-5.388282500397308
2018-08-13,Loja_9,9,3.901736088469941
2018-08-20,Loja_9,14,15.917214180056533
2018-08-27,Loja_9,3,22.50604606054423
2018-01-29,Loja_10,14,15.445052387181152
2018-02-05,Loja_10,17,17.531650797365653
2018-02-12,Loja_10,24,20.66803953192831
2018-02-19,Loja_10,16,25.24659366133102
2018-02-26,Loja_10,24,31.40550210404645
2018-03-05,Loja_10,15,37.53125782462968
2018-03-12,Loja_10,16,40.71588934412644
2018-03-19,Loja_10,13,39.619898818653056
2018-03-26,Loja_10,10,36.4771660188926
2018-04-02,Loja_10,11,35.26380568224407
2018-04-09,Loja_10,13,37.775858983175816
2018-04-16,Loja_10,19,42.50918077784928
2018-04-23,Loja_10,14,47.98264406899259
2018-04-30,Loja_10,8,55.97602306958292
2018-05-07,Loja_10,13,69.35022335622921
2018-05-14,Loja_10,14,85.95095077335687
2018-05-21,Loja_10,17,96.57481133656832
2018-05-28,Loja_10,6,91.95828797582926
2018-06-04,Loja_10,5,73.10270621182514
2018-06-11,Loja_10,6,53.29845305373278
2018-06-18,Loja_10,4,47.4683209344929
2018-06-25,Loja_10,4,58.26360726257017
2018-07-02,Loja_10,6,73.20410548507189
2018-07-09,Loja_10,4,76.50617742524662
2018-07-16,Loja_10,2,63.98189209644276
2018-07-23,Loja_10,8,46.16411522834864
2018-07-30,Loja_10,6,37.18982366780496
2018-08-06,Loja_10,8,41.38466546397837
2018-08-13,Loja_10,8,50.664904287227294
2018-08-20,Loja_10,2,53.7031215972914
2018-08-27,Loja_10,1,46.35399932416319
