Data,Loja,Item,Real,Previsto
2017-03-27,44,1503844,5051,5656.799534287112
2017-04-03,44,1503844,4692,5680.626873311539
2017-04-10,44,1503844,5114,5505.533208417749
2017-04-17,44,1503844,5066,5252.386778424557
2017-04-24,44,1503844,3781,5114.024513843386
2017-05-01,44,1503844,5369,5117.561422315038
2017-05-08,44,1503844,5182,5092.353501585518
2017-05-15,44,1503844,4742,4895.746757164009
2017-05-22,44,1503844,5441,4615.838274247186
2017-05-29,44,1503844,5096,4495.910629974947
2017-06-05,44,1503844,4990,4669.3167372551925
2017-06-12,44,1503844,3802,5018.576132747646
2017-06-19,44,1503844,4888,5308.522697585994
2017-06-26,44,1503844,5057,5415.256563661867
2017-07-03,44,1503844,5293,5389.132768613789
2017-07-10,44,1503844,5615,5324.263259491015
2017-07-17,44,1503844,4404,5235.405571581537
2017-07-24,44,1503844,4771,5087.430325088026
2017-07-31,44,1503844,5149,4896.15899096648
2017-08-07,44,1503844,5591,4740.285073163995
2017-08-14,44,1503844,4781,4677.426186490314
2016-10-10,45,1503844,3197,3359.4104673259444
2016-10-17,45,1503844,3147,3271.1618882814373
2016-10-24,45,1503844,3246,3374.279858846131
2016-10-31,45,1503844,2607,3528.419891973777
2016-11-07,45,1503844,3104,3554.9861997011294
2016-11-14,45,1503844,2791,3477.130507566836
2016-11-21,45,1503844,3379,3495.393854987634
2016-11-28,45,1503844,2969,3708.464310439131
2016-12-05,45,1503844,3061,3928.206180180929
2016-12-12,45,1503844,3164,3851.926349673155
2016-12-19,45,1503844,3494,3420.9718617721096
2016-12-26,45,1503844,2792,2940.3486759383004
2017-01-02,45,1503844,3018,2790.187001650851
2017-01-09,45,1503844,3078,3037.053984054964
2017-01-16,45,1503844,3639,3379.422565587647
2017-01-23,45,1503844,3221,3479.925090822218
2017-01-30,45,1503844,3349,3300.9082375820735
2017-02-06,45,1503844,2877,3082.1937688440116
2017-02-13,45,1503844,3331,3033.966947383844
2017-02-20,45,1503844,3298,3129.633918642553
2017-02-27,45,1503844,3048,3215.1335666562504
2017-03-06,45,1503844,3530,3244.4318489238412
2017-03-13,45,1503844,3326,3320.5047647375754
2017-03-20,45,1503844,3426,3506.3914855643748
2017-03-27,45,1503844,3233,3682.540007444087
2017-04-03,45,1503844,2729,3661.1976106079996
2017-04-10,45,1503844,3488,3421.4936271777897
2017-04-17,45,1503844,3185,3158.1085943649014
2017-04-24,45,1503844,2636,3066.714539629953
2017-05-01,45,1503844,3419,3125.6113997423317
2017-05-08,45,1503844,3405,3143.2191610384325
2017-05-15,45,1503844,3052,3010.3721604463985
2017-05-22,45,1503844,3180,2843.138818684178
2017-05-29,45,1503844,3175,2843.0600638473106
2017-06-05,45,1503844,3653,3053.810598768719
2017-06-12,45,1503844,3041,3313.0655004248924
2017-06-19,45,1503844,3460,3445.662834256902
2017-06-26,45,1503844,3512,3448.3739533040675
2017-07-03,45,1503844,3475,3446.6771243762814
2017-07-10,45,1503844,3610,3503.4256412707246
2017-07-17,45,1503844,3277,3536.395452154702
2017-07-24,45,1503844,3124,3440.8231333682047
2017-07-31,45,1503844,3421,3240.932874806502
2017-08-07,45,1503844,3266,3068.5533119899974
2017-08-14,45,1503844,3358,3007.2623070037507
2016-10-10,45,1473474,2185,2408.3213241483513
2016-10-17,45,1473474,2123,2347.234304568009
2016-10-24,45,1473474,2132,2396.012794700319
2016-10-31,45,1473474,1955,2490.783166692938
2016-11-07,45,1473474,2315,2513.0827444791557
2016-11-14,45,1473474,2241,2437.9816043182855
2016-11-21,45,1473474,2327,2370.1808032966987
2016-11-28,45,1473474,2197,2418.5579530403174
2016-12-05,45,1473474,2272,2558.2705257232765
2016-12-12,45,1473474,2549,2650.2805720777073
2016-12-19,45,1473474,2609,2599.550681523578
2016-12-26,45,1473474,2621,2463.3819496480705
2017-01-02,45,1473474,2550,2379.957353202474
2017-01-09,45,1473474,2801,2404.373142075502
2017-01-16,45,1473474,2330,2449.777294666228
2017-01-23,45,1473474,2439,2400.6930378904485
2017-01-30,45,1473474,2255,2256.6037192938757
2017-02-06,45,1473474,2554,2132.636338690357
2017-02-13,45,1473474,2251,2123.8457899010905
2017-02-20,45,1473474,2445,2203.611006613489
2017-02-27,45,1473474,2251,2274.526667265723
2017-03-06,45,1473474,2788,2295.2423558235814
2017-03-13,45,1473474,2436,2317.5142569364034
2017-03-20,45,1473474,2381,2392.493148218135
2017-03-27,45,1473474,2353,2478.8003868351457
2017-04-03,45,1473474,2155,2482.72629182446
2017-04-10,45,1473474,2364,2385.579724304323
2017-04-17,45,1473474,2359,2290.6527316219463
2017-04-24,45,1473474,2366,2313.9110881710994
2017-05-01,45,1473474,2608,2439.105343037321
2017-05-08,45,1473474,2406,2514.3238884212747
2017-05-15,45,1473474,2495,2407.7478859178123
2017-05-22,45,1473474,2323,2154.251017898485
2017-05-29,45,1473474,2483,1932.5431075886024
2017-06-05,45,1473474,2623,1901.305920318642
2017-06-12,45,1473474,2349,2068.766410359177
2017-06-19,45,1473474,2557,2314.3127934663103
2017-06-26,45,1473474,2458,2508.56956775258
2017-07-03,45,1473474,2673,2595.956771178875
2017-07-10,45,1473474,2379,2583.6803143878406
2017-07-17,45,1473474,2246,2496.6180799035583
2017-07-24,45,1473474,2411,2365.876585997029
2017-07-31,45,1473474,2433,2239.0186283888766
2017-08-07,45,1473474,2431,2162.245283376803
2017-08-14,45,1473474,2302,2140.0000849503544
2016-10-10,47,1503844,2845,2574.977412840639
2016-10-17,47,1503844,2613,2533.484285561337
2016-10-24,47,1503844,2840,2655.8595310377523
2016-10-31,47,1503844,2087,2798.6107003197653
2016-11-07,47,1503844,2294,2806.52171527731
2016-11-14,47,1503844,2068,2709.7168234906912
2016-11-21,47,1503844,2558,2681.805716725894
2016-11-28,47,1503844,2367,2799.6317634402308
2016-12-05,47,1503844,2343,2907.2100695160584
2016-12-12,47,1503844,2256,2778.7552485601523
2016-12-19,47,1503844,2688,2409.0756870581777
2016-12-26,47,1503844,2167,2079.182454224677
2017-01-02,47,1503844,2498,2088.3471098957775
2017-01-09,47,1503844,2338,2435.999688054215
2017-01-16,47,1503844,2839,2810.196364510878
2017-01-23,47,1503844,2978,2898.8005939790105
2017-01-30,47,1503844,2603,2681.7829959461938
2017-02-06,47,1503844,2054,2401.5974425409513
2017-02-13,47,1503844,2507,2282.6835107030656
2017-02-20,47,1503844,2677,2332.823769451456
2017-02-27,47,1503844,2407,2419.1355932454953
2017-03-06,47,1503844,2300,2471.4106075385375
2017-03-13,47,1503844,3051,2544.5867693983228
2017-03-20,47,1503844,2596,2689.337958604914
2017-03-27,47,1503844,2350,2833.3910428902896
2017-04-03,47,1503844,2386,2845.668737755615
2017-04-10,47,1503844,2868,2700.5980927351743
2017-04-17,47,1503844,2691,2522.419297141936
2017-04-24,47,1503844,1789,2444.407122606358
2017-05-01,47,1503844,2620,2458.0144740797655
2017-05-08,47,1503844,2466,2440.4502642598723
2017-05-15,47,1503844,2251,2322.2397673916616
2017-05-22,47,1503844,2563,2182.2347530690286
2017-05-29,47,1503844,2306,2154.7439837346365
2017-06-05,47,1503844,2633,2270.5137939886063
2017-06-12,47,1503844,2443,2427.662892960001
2017-06-19,47,1503844,2304,2516.1265187159324
2017-06-26,47,1503844,2566,2530.410884126371
2017-07-03,47,1503844,2494,2538.037552386499
2017-07-10,47,1503844,2646,2566.669934768464
2017-07-17,47,1503844,2223,2568.6498329871656
2017-07-24,47,1503844,2344,2501.255142024317
2017-07-31,47,1503844,2576,2399.1846526466556
2017-08-07,47,1503844,2624,2333.734579853924
2017-08-14,47,1503844,2355,2319.4929544934944
2016-03-28,47,1047679,1707,2058.275914472362
2016-04-04,47,1047679,1858,2253.269509112702
2016-04-11,47,1047679,2032,2370.3105624105765
2016-04-18,47,1047679,1904,2349.934670231542
2016-04-25,47,1047679,1651,2276.0278134289574
2016-05-02,47,1047679,1664,2268.5254019382614
2016-05-09,47,1047679,1459,2343.959640913894
2016-05-16,47,1047679,1782,2400.609556646121
2016-05-23,47,1047679,1632,2341.5178078232857
2016-05-30,47,1047679,1748,2194.4147594016176
2016-06-06,47,1047679,2159,2094.8203642142385
2016-06-13,47,1047679,1391,2151.665339003613
2016-06-20,47,1047679,1672,2338.2074594356386
2016-06-27,47,1047679,1711,2515.3876006281444
2016-07-04,47,1047679,2177,2554.0482854476872
2016-07-11,47,1047679,1935,2434.3886137688164
2016-07-18,47,1047679,1853,2243.9956381482025
2016-07-25,47,1047679,1879,2100.0031892894876
2016-08-01,47,1047679,1780,2072.6668273275523
2016-08-08,47,1047679,1948,2158.195193915661
2016-08-15,47,1047679,1908,2297.7695243251783
2016-08-22,47,1047679,2069,2419.8191982458607
2016-08-29,47,1047679,1876,2484.4853310420817
2016-09-05,47,1047679,2172,2505.6883892079723
2016-09-12,47,1047679,1947,2528.3072732785963
2016-09-19,47,1047679,1787,2571.7577110654624
2016-09-26,47,1047679,1724,2595.5251787892844
2016-10-03,47,1047679,1506,2535.274025965528
2016-10-10,47,1047679,1390,2384.050569291591
2016-10-17,47,1047679,1215,2228.1280184740604
2016-10-24,47,1047679,1359,2180.5754972162513
2016-10-31,47,1047679,966,2268.930653823549
2016-11-07,47,1047679,1775,2399.421211454156
2016-11-14,47,1047679,1521,2448.9696835139735
2016-11-21,47,1047679,1600,2395.359423447138
2016-11-28,47,1047679,1111,2345.8861369355564
2016-12-05,47,1047679,1671,2430.529872680335
2016-12-12,47,1047679,1475,2671.5340375797673
2016-12-19,47,1047679,1190,2962.103405350587
2016-12-26,47,1047679,1252,3163.2504160426734
2017-01-02,47,1047679,1313,3207.2318062806407
2017-01-09,47,1047679,1372,3112.9880140078226
2017-01-16,47,1047679,2326,2935.337979049313
2017-01-23,47,1047679,2195,2732.520234331133
2017-01-30,47,1047679,1802,2576.701872583196
2017-02-06,47,1047679,1434,2547.5516221040775
2017-02-13,47,1047679,1314,2668.2900384073264
2017-02-20,47,1047679,1110,2846.853772859638
2017-02-27,47,1047679,1238,2922.3551577745925
2017-03-06,47,1047679,1334,2810.1965796325094
2017-03-13,47,1047679,1299,2603.0998377046444
2017-03-20,47,1047679,1192,2500.276887911007
2017-03-27,47,1047679,1121,2615.522675516229
2017-04-03,47,1047679,1237,2861.1638766214382
2017-04-10,47,1047679,1258,3037.3997308758244
2017-04-17,47,1047679,1082,3035.5768295462585
2017-04-24,47,1047679,1000,2936.5599094030727
2017-05-01,47,1047679,1135,2901.3181651786954
2017-05-08,47,1047679,927,2982.11028111486
2017-05-15,47,1047679,1086,3067.3130311105174
2017-05-22,47,1047679,879,3017.5717899935926
2017-05-29,47,1047679,865,2835.868806508719
2017-06-05,47,1047679,1357,2681.1077116247798
2017-06-12,47,1047679,1440,2711.7198615069155
2017-06-19,47,1047679,1402,2927.081460594781
2017-06-26,47,1047679,1494,3165.752868893918
2017-07-03,47,1047679,1338,3249.35563718526
2017-07-10,47,1047679,1414,3124.7189724364453
2017-07-17,47,1047679,1095,2884.8608129242734
2017-07-24,47,1047679,889,2680.0198676066702
2017-07-31,47,1047679,1016,2614.0125620830336
2017-08-07,47,1047679,2339,2697.8571644709846
2017-08-14,47,1047679,1281,2865.8602342374224
2016-03-28,3,1047679,2980,2966.5976224455053
2016-04-04,3,1047679,3126,3144.990636756579
2016-04-11,3,1047679,3443,3392.6238530238456
2016-04-18,3,1047679,3884,3497.1668720623356
2016-04-25,3,1047679,3398,3410.2824390942105
2016-05-02,3,1047679,2831,3264.774240460922
2016-05-09,3,1047679,3121,3210.233590681795
2016-05-16,3,1047679,3092,3267.1207262488315
2016-05-23,3,1047679,3126,3346.034517880695
2016-05-30,3,1047679,3185,3375.322030052872
2016-06-06,3,1047679,4317,3374.8200430054026
2016-06-13,3,1047679,3450,3407.460196558897
2016-06-20,3,1047679,3430,3491.6249928391812
2016-06-27,3,1047679,3372,3582.04631897418
2016-07-04,3,1047679,3380,3623.039795807362
2016-07-11,3,1047679,3496,3595.6488108503995
2016-07-18,3,1047679,3723,3513.5743291808903
2016-07-25,3,1047679,2988,3401.2775504228457
2016-08-01,3,1047679,2993,3295.8076998532333
2016-08-08,3,1047679,3052,3253.8844213747375
2016-08-15,3,1047679,3111,3321.4845800408048
2016-08-22,3,1047679,3464,3480.55235016625
2016-08-29,3,1047679,3538,3642.599706800536
2016-09-05,3,1047679,3255,3718.0811631596084
2016-09-12,3,1047679,3529,3693.062321394378
2016-09-19,3,1047679,3073,3622.9453167061965
2016-09-26,3,1047679,2998,3550.6935677040747
2016-10-03,3,1047679,2658,3455.2408394599956
2016-10-10,3,1047679,2326,3300.4545027419285
2016-10-17,3,1047679,2578,3120.958980441054
2016-10-24,3,1047679,2734,3021.535649826278
2016-10-31,3,1047679,2479,3070.769628765625
2016-11-07,3,1047679,2995,3213.449995297613
2016-11-14,3,1047679,3018,3320.334264890385
2016-11-21,3,1047679,3162,3330.1369106534034
2016-11-28,3,1047679,3240,3316.6495743391265
2016-12-05,3,1047679,3201,3395.317060204631
2016-12-12,3,1047679,2871,3578.406387944519
2016-12-19,3,1047679,3147,3754.770943984688
2016-12-26,3,1047679,2721,3818.6255635151856
2017-01-02,3,1047679,3301,3785.929672114315
2017-01-09,3,1047679,3184,3752.288545193119
2017-01-16,3,1047679,3225,3749.536061850347
2017-01-23,3,1047679,2812,3693.807793328685
2017-01-30,3,1047679,2605,3505.9971942508423
2017-02-06,3,1047679,2703,3257.3615766533076
2017-02-13,3,1047679,3116,3139.0178321712683
2017-02-20,3,1047679,2041,3259.6423925544955
2017-02-27,3,1047679,1906,3499.664290986542
2017-03-06,3,1047679,2319,3610.2608638406236
2017-03-13,3,1047679,2754,3469.6131573949156
2017-03-20,3,1047679,2477,3217.005564949931
2017-03-27,3,1047679,1841,3110.713231488454
2017-04-03,3,1047679,2479,3261.219173125017
2017-04-10,3,1047679,1921,3527.002254465337
2017-04-17,3,1047679,1985,3674.0472565076584
2017-04-24,3,1047679,2175,3612.077501709178
2017-05-01,3,1047679,2001,3456.1288466400247
2017-05-08,3,1047679,2319,3375.2175488934
2017-05-15,3,1047679,2088,3419.072022888304
2017-05-22,3,1047679,2072,3505.548460347267
2017-05-29,3,1047679,2267,3546.709942158781
2017-06-05,3,1047679,2620,3546.7020306854224
2017-06-12,3,1047679,1981,3570.998261513134
2017-06-19,3,1047679,2023,3651.6643312295378
2017-06-26,3,1047679,3034,3750.2507577003234
2017-07-03,3,1047679,2918,3805.2431503989437
2017-07-10,3,1047679,2696,3788.677356166148
2017-07-17,3,1047679,2348,3710.7993121266595
2017-07-24,3,1047679,2807,3596.032117087854
2017-07-31,3,1047679,2414,3479.8585193384138
2017-08-07,3,1047679,2754,3419.0865039221844
2017-08-14,3,1047679,2241,3468.282684981777
2016-10-10,3,1503844,4093,4044.9013906867795
2016-10-17,3,1503844,3886,3943.2767601907763
2016-10-24,3,1503844,3905,4033.024768012865
2016-10-31,3,1503844,2862,4196.7021153126925
2016-11-07,3,1503844,3455,4258.507400406614
2016-11-14,3,1503844,3661,4221.043415874739
2016-11-21,3,1503844,4226,4261.036325697218
2016-11-28,3,1503844,3955,4466.075455206715
2016-12-05,3,1503844,3588,4643.492405098805
2016-12-12,3,1503844,3489,4484.102506350838
2016-12-19,3,1503844,3894,3937.341806138114
2016-12-26,3,1503844,2932,3357.467169431147
2017-01-02,3,1503844,3452,3201.73212136287
2017-01-09,3,1503844,4390,3573.8892460081647
2017-01-16,3,1503844,4036,4109.907961065913
2017-01-23,3,1503844,4248,4339.611200444658
2017-01-30,3,1503844,3694,4135.870835812159
2017-02-06,3,1503844,3448,3781.3045525164234
2017-02-13,3,1503844,3837,3623.817515327711
2017-02-20,3,1503844,3735,3734.058044730763
2017-02-27,3,1503844,3251,3921.82529282844
2017-03-06,3,1503844,4201,4021.5359602450667
2017-03-13,3,1503844,3717,4069.8343261649156
2017-03-20,3,1503844,3802,4187.2185594809325
2017-03-27,3,1503844,3760,4363.909527260165
2017-04-03,3,1503844,3848,4447.165948088312
2017-04-10,3,1503844,3880,4339.754248541064
2017-04-17,3,1503844,3548,4138.116112283471
2017-04-24,3,1503844,3070,4022.1364162596783
2017-05-01,3,1503844,3688,4034.8061270854823
2017-05-08,3,1503844,3587,4033.983920919161
2017-05-15,3,1503844,3372,3880.0536259388346
2017-05-22,3,1503844,3620,3626.4258438910833
2017-05-29,3,1503844,3101,3478.4607032014487
2017-06-05,3,1503844,4155,3572.641072795209
2017-06-12,3,1503844,3546,3838.171096067673
2017-06-19,3,1503844,3826,4087.199336116137
2017-06-26,3,1503844,3703,4203.009776387308
2017-07-03,3,1503844,3602,4205.752331751134
2017-07-10,3,1503844,4088,4158.202361234425
2017-07-17,3,1503844,3315,4069.96322901062
2017-07-24,3,1503844,3480,3921.9568579513734
2017-07-31,3,1503844,3862,3744.6764296305328
2017-08-07,3,1503844,3736,3614.8681404123877
2017-08-14,3,1503844,3527,3570.4035667592198
2016-10-10,49,1503844,4322,4018.8133961774383
2016-10-17,49,1503844,4377,3888.627449072903
2016-10-24,49,1503844,4302,4004.89997086542
2016-10-31,49,1503844,3099,4209.549891446628
2016-11-07,49,1503844,3672,4247.258460298652
2016-11-14,49,1503844,3097,4117.4770644667
2016-11-21,49,1503844,4151,4112.73858436766
2016-11-28,49,1503844,3772,4444.663200289146
2016-12-05,49,1503844,4102,4896.813290410374
2016-12-12,49,1503844,3760,4973.514775854018
2016-12-19,49,1503844,4114,4442.226879700868
2016-12-26,49,1503844,3265,3659.4589712514207
2017-01-02,49,1503844,3273,3265.987354198664
2017-01-09,49,1503844,4036,3548.148893480543
2017-01-16,49,1503844,4626,4160.671363995804
2017-01-23,49,1503844,4391,4510.260920856025
2017-01-30,49,1503844,3889,4361.759494796128
2017-02-06,49,1503844,3327,4006.2284453688835
2017-02-13,49,1503844,4149,3861.7072681360223
2017-02-20,49,1503844,3784,4014.61160872152
2017-02-27,49,1503844,3399,4213.563076523993
2017-03-06,49,1503844,4232,4245.352630012789
2017-03-13,49,1503844,4156,4188.391882605815
2017-03-20,49,1503844,4188,4253.248815022863
2017-03-27,49,1503844,4007,4463.64960612634
2017-04-03,49,1503844,3983,4609.2678393599535
2017-04-10,49,1503844,4325,4520.558590702351
2017-04-17,49,1503844,3927,4293.256961394948
2017-04-24,49,1503844,3051,4166.742548659607
2017-05-01,49,1503844,4185,4217.660202098586
2017-05-08,49,1503844,3774,4268.458862297038
2017-05-15,49,1503844,3665,4129.423283777018
2017-05-22,49,1503844,4036,3863.556123241788
2017-05-29,49,1503844,3929,3736.346622286426
2017-06-05,49,1503844,4361,3911.8210369616327
2017-06-12,49,1503844,3822,4267.3809427629
2017-06-19,49,1503844,4205,4538.3286177909
2017-06-26,49,1503844,4356,4594.1416144001105
2017-07-03,49,1503844,4040,4514.678427686971
2017-07-10,49,1503844,4303,4419.229887758877
2017-07-17,49,1503844,3543,4310.0969326059385
2017-07-24,49,1503844,3804,4130.29018759173
2017-07-31,49,1503844,3857,3917.312837179168
2017-08-07,49,1503844,3801,3806.9936112150776
2017-08-14,49,1503844,3473,3869.171066063954
2016-10-10,49,1473474,2235,2256.5218457464816
2016-10-17,49,1473474,2071,2262.4630783064285
2016-10-24,49,1473474,2101,2329.1513137167058
2016-10-31,49,1473474,1735,2402.052690155129
2016-11-07,49,1473474,2005,2396.5017229401105
2016-11-14,49,1473474,1888,2324.099344787096
2016-11-21,49,1473474,2104,2302.6729232289954
2016-11-28,49,1473474,1967,2409.5588603738906
2016-12-05,49,1473474,2009,2555.249851549901
2016-12-12,49,1473474,2101,2557.430701652361
2016-12-19,49,1473474,2112,2353.774330216264
2016-12-26,49,1473474,1773,2101.0709553194656
2017-01-02,49,1473474,1878,2023.4593485071348
2017-01-09,49,1473474,2544,2171.286514000578
2017-01-16,49,1473474,2283,2369.209152289286
2017-01-23,49,1473474,2205,2413.999350329126
2017-01-30,49,1473474,2038,2289.285098496869
2017-02-06,49,1473474,2303,2153.346003774592
2017-02-13,49,1473474,2091,2136.385079937834
2017-02-20,49,1473474,2029,2205.2933070564077
2017-02-27,49,1473474,1984,2247.49197947217
2017-03-06,49,1473474,2572,2238.672269677431
2017-03-13,49,1473474,2163,2262.8403568549634
2017-03-20,49,1473474,2260,2364.618095138326
2017-03-27,49,1473474,2189,2448.9823943336164
2017-04-03,49,1473474,2257,2386.8748842745927
2017-04-10,49,1473474,2028,2203.5809058873333
2017-04-17,49,1473474,2111,2091.409728824965
2017-04-24,49,1473474,2407,2194.2136833850604
2017-05-01,49,1473474,2397,2412.071212577432
2017-05-08,49,1473474,2433,2481.456543030301
2017-05-15,49,1473474,2411,2265.8226188665144
2017-05-22,49,1473474,1898,1926.570831089186
2017-05-29,49,1473474,1895,1767.518470054347
2017-06-05,49,1473474,2352,1921.505661323764
2017-06-12,49,1473474,2018,2228.68901876957
2017-06-19,49,1473474,2343,2428.2409449062684
2017-06-26,49,1473474,2240,2426.4623099836294
2017-07-03,49,1473474,2370,2340.49750626356
2017-07-10,49,1473474,2225,2304.90646536102
2017-07-17,49,1473474,2192,2303.418669876522
2017-07-24,49,1473474,2017,2224.6926733997
2017-07-31,49,1473474,1965,2044.1746031439054
2017-08-07,49,1473474,2023,1885.2004409398148
2017-08-14,49,1473474,1842,1883.0833750157444
2016-03-28,46,584028,855,1192.6253437500316
2016-04-04,46,584028,1358,1158.0370096006413
2016-04-11,46,584028,1159,1115.6016258889329
2016-04-18,46,584028,1084,1082.90038901481
2016-04-25,46,584028,1089,1084.3100667718113
2016-05-02,46,584028,1190,1122.6179023343757
2016-05-09,46,584028,1210,1173.2355478733234
2016-05-16,46,584028,961,1209.9293610968423
2016-05-23,46,584028,1029,1230.144824946746
2016-05-30,46,584028,1013,1248.5366267083955
2016-06-06,46,584028,1302,1269.2331236128362
2016-06-13,46,584028,907,1275.5515607683205
2016-06-20,46,584028,932,1252.2070642756182
2016-06-27,46,584028,1019,1209.8828884310844
2016-07-04,46,584028,1299,1176.0924168524964
2016-07-11,46,584028,1068,1160.4089443843043
2016-07-18,46,584028,1013,1139.8182856962399
2016-07-25,46,584028,854,1088.7365812903574
2016-08-01,46,584028,1071,1020.3665240805112
2016-08-08,46,584028,1062,984.9308196392199
2016-08-15,46,584028,1048,1018.1364661299419
2016-08-22,46,584028,965,1095.8017615465176
2016-08-29,46,584028,1055,1150.1818885342993
2016-09-05,46,584028,1052,1135.3988977341317
2016-09-12,46,584028,1271,1071.7657655633109
2016-09-19,46,584028,925,1020.6452845969881
2016-09-26,46,584028,979,1018.8549067416476
2016-10-03,46,584028,1190,1045.108729598486
2016-10-10,46,584028,994,1051.6340002261047
2016-10-17,46,584028,1009,1020.0688627464837
2016-10-24,46,584028,1020,977.8813908528364
2016-10-31,46,584028,972,961.9303333147486
2016-11-07,46,584028,1225,976.0719037220474
2016-11-14,46,584028,914,990.6731571494424
2016-11-21,46,584028,944,978.993790118241
2016-11-28,46,584028,1033,945.2848071531961
2016-12-05,46,584028,1122,915.9552796016325
2016-12-12,46,584028,1222,910.8470213879768
2016-12-19,46,584028,759,929.2155466738922
